,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
10,3UXQ63NLAAM65N8AE646B7FMLBVLB6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3OHYZ19UGC5BEH48BMP3XWVWDXDOAA,A5R83F7ZE6LX8,Submitted,Wed Nov 27 09:25:16 PST 2019,Wed Nov 27 09:25:21 PST 2019,Sat Nov 30 09:25:21 PST 2019,,,,5,100% (4/4),100% (4/4),100% (4/4),"listen to a real band , e . g . , "" as i lay dying .""","to that , the girl responds no .",2,,
11,3UXQ63NLAAM65N8AE646B7FMLBVLB6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3VSOLARPKB98N91H0IRBDYM1COJ39Z,ACB2YU5F07TX0,Submitted,Wed Nov 27 09:51:50 PST 2019,Wed Nov 27 09:52:01 PST 2019,Sat Nov 30 09:52:01 PST 2019,,,,11,100% (38/38),100% (38/38),100% (38/38),"listen to a real band , e . g . , "" as i lay dying .""","to that , the girl responds no .",2,,
12,3MGHRFQY2LPPLZCZZ5W7LYLZ3M30YS,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3FFJ6VRIL1O5HIVNLPF5OTNXS25I0L,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:28:36 PST 2019,Wed Nov 27 09:28:40 PST 2019,Sat Nov 30 09:28:40 PST 2019,,,,4,100% (343/343),100% (343/343),100% (343/343),"in my case , i think around n um  % .","no , are you a girl or a boy ?",3,,
13,3MGHRFQY2LPPLZCZZ5W7LYLZ3M30YS,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3G2UL9A02DE369064NRP657FRPF67E,A1TIYKHCE0YHKR,Submitted,Wed Nov 27 09:26:36 PST 2019,Wed Nov 27 09:26:54 PST 2019,Sat Nov 30 09:26:54 PST 2019,,,,18,100% (56/56),100% (56/56),100% (56/56),"in my case , i think around n um  % .","no , are you a girl or a boy ?",1 - Not Similar At All,,
14,3MGHRFQY2LPPLZCZZ5W7LYLZ3M30YS,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3ND9UOO81K20F94EZZ53N4OTABAWLB,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:24:21 PST 2019,Wed Nov 27 09:24:28 PST 2019,Sat Nov 30 09:24:28 PST 2019,,,,7,100% (261/261),100% (261/261),100% (261/261),"in my case , i think around n um  % .","no , are you a girl or a boy ?",2,,
15,3EHIMLB7F7ZLHTRDK95YSDWEWO1H8W,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,30LSNF239UVCDSY10CJJ7HGCP0N2IN,A296WX3QFEK7A0,Submitted,Wed Nov 27 09:25:00 PST 2019,Wed Nov 27 09:25:31 PST 2019,Sat Nov 30 09:25:31 PST 2019,,,,31,100% (29/29),100% (29/29),100% (29/29),you have to call that number !,it is not worth stick ing with someone who is not right for you .,1 - Not Similar At All,,
16,3EHIMLB7F7ZLHTRDK95YSDWEWO1H8W,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3CTOC39K37QFU4FDO6LEF9CKDVY7JK,AI521GBL3HJSC,Submitted,Wed Nov 27 09:25:53 PST 2019,Wed Nov 27 09:25:59 PST 2019,Sat Nov 30 09:25:59 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),you have to call that number !,it is not worth stick ing with someone who is not right for you .,1 - Not Similar At All,,
17,3EHIMLB7F7ZLHTRDK95YSDWEWO1H8W,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3YGXWBAF70HV33ROCG6LPTFFW9Z4CJ,A38WFH69NQ5WJG,Submitted,Wed Nov 27 09:25:38 PST 2019,Wed Nov 27 09:25:52 PST 2019,Sat Nov 30 09:25:52 PST 2019,,,,14,100% (1/1),100% (1/1),100% (1/1),you have to call that number !,it is not worth stick ing with someone who is not right for you .,1 - Not Similar At All,,
18,3KG2UQJ0MJOJXTDK91HBJOEAC6WQNP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,358UUM7WRZ3WSSYQWBUNH0YBNCS7RC,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:26:05 PST 2019,Wed Nov 27 09:26:18 PST 2019,Sat Nov 30 09:26:18 PST 2019,,,,13,100% (261/261),100% (261/261),100% (261/261),"intercourse with love , of course . you must love the person with whom you are having coitus . it is very important .",me rely say it casually .,3,,
19,3KG2UQJ0MJOJXTDK91HBJOEAC6WQNP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3QBD8R3Z21JWCSOR2LFCKT9WLNH4OF,A5BMA5POGL8DW,Submitted,Wed Nov 27 09:24:13 PST 2019,Wed Nov 27 09:24:58 PST 2019,Sat Nov 30 09:24:58 PST 2019,,,,45,0% (0/0),0% (0/0),0% (0/0),"intercourse with love , of course . you must love the person with whom you are having coitus . it is very important .",me rely say it casually .,1 - Not Similar At All,,
20,3KG2UQJ0MJOJXTDK91HBJOEAC6WQNP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3UN61F00HWPH5OK78IFQJGKFW6YR5I,AG7G6ZGG73JP7,Submitted,Wed Nov 27 09:27:56 PST 2019,Wed Nov 27 09:28:07 PST 2019,Sat Nov 30 09:28:07 PST 2019,,,,11,100% (20/20),100% (20/20),100% (20/20),"intercourse with love , of course . you must love the person with whom you are having coitus . it is very important .",me rely say it casually .,1 - Not Similar At All,,
21,3AC6MFV69KI01PS0TZ5B5XTIVX9HZ2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,37FMASSAYCR615YXJ5CU8AJGJ65IBA,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 09:32:18 PST 2019,Wed Nov 27 09:43:28 PST 2019,Sat Nov 30 09:43:28 PST 2019,,,,670,100% (111/111),100% (111/111),100% (111/111),you are right . you did the right thing .,if s awyer would quit glaring .,2,,
22,3AC6MFV69KI01PS0TZ5B5XTIVX9HZ2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3SNLUL3WO4NNN5F94ZQ25G3WPV4LU6,A3P7AZ2YH4ICQJ,Submitted,Wed Nov 27 09:30:23 PST 2019,Wed Nov 27 09:30:29 PST 2019,Sat Nov 30 09:30:29 PST 2019,,,,6,100% (108/108),100% (108/108),100% (108/108),you are right . you did the right thing .,if s awyer would quit glaring .,1 - Not Similar At All,,
23,3AC6MFV69KI01PS0TZ5B5XTIVX9HZ2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3TR2532VIPUWQ4185WGM9VCOIKH6JN,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:29:16 PST 2019,Wed Nov 27 09:29:21 PST 2019,Sat Nov 30 09:29:21 PST 2019,,,,5,100% (184/184),100% (184/184),100% (184/184),you are right . you did the right thing .,if s awyer would quit glaring .,1 - Not Similar At All,,
24,30OITAWPBQ3LVYANP1BCS9RPGUJH9L,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3QILPRALQ5VFD8BHD95CMGPWXZA8ND,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 09:26:50 PST 2019,Wed Nov 27 09:27:00 PST 2019,Sat Nov 30 09:27:00 PST 2019,,,,10,100% (215/215),100% (215/215),100% (215/215),i am tell ing you this from my personal experience .,"give him a chance , as well as some time , to get to know the children .",4,,
25,30OITAWPBQ3LVYANP1BCS9RPGUJH9L,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3Y54SXRO1LLB6INED8STR7DDJ8RUTJ,A2JUO3H5VTEEM1,Submitted,Wed Nov 27 09:31:13 PST 2019,Wed Nov 27 09:31:19 PST 2019,Sat Nov 30 09:31:19 PST 2019,,,,6,100% (370/370),100% (370/370),100% (370/370),i am tell ing you this from my personal experience .,"give him a chance , as well as some time , to get to know the children .",2,,
26,30OITAWPBQ3LVYANP1BCS9RPGUJH9L,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3Z4XG4ZF48RKP2PLFFSLKIGUZDKX8M,A2MV1325939NBM,Submitted,Wed Nov 27 09:27:30 PST 2019,Wed Nov 27 09:35:35 PST 2019,Sat Nov 30 09:35:35 PST 2019,,,,485,100% (103/103),100% (103/103),100% (103/103),i am tell ing you this from my personal experience .,"give him a chance , as well as some time , to get to know the children .",2,,
27,38DCH97KHH2NE3MZU3PJQHXT3MRQJL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,37C0GNLMHF3JNI1GV0UB6XHBD0G6D5,A1P2AB1821JMEP,Submitted,Wed Nov 27 09:24:02 PST 2019,Wed Nov 27 09:24:22 PST 2019,Sat Nov 30 09:24:22 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),"i think i would most likely not recommend it , at least i did not have to pay to watch it !",a baby seal walks into a club .,1 - Not Similar At All,,
28,38DCH97KHH2NE3MZU3PJQHXT3MRQJL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3QJOXOW4XJRQ4R08EBCC1BWI3CXMEP,ATDX69AZL4Y49,Submitted,Wed Nov 27 09:26:00 PST 2019,Wed Nov 27 09:26:11 PST 2019,Sat Nov 30 09:26:11 PST 2019,,,,11,100% (56/56),100% (56/56),100% (56/56),"i think i would most likely not recommend it , at least i did not have to pay to watch it !",a baby seal walks into a club .,4,,
29,38DCH97KHH2NE3MZU3PJQHXT3MRQJL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3ZV9H2YQQD7JZ5EPTT13RIUCAPLW3Z,AE7UECBR4D5E6,Submitted,Wed Nov 27 09:26:33 PST 2019,Wed Nov 27 09:27:17 PST 2019,Sat Nov 30 09:27:17 PST 2019,,,,44,100% (169/169),100% (169/169),100% (169/169),"i think i would most likely not recommend it , at least i did not have to pay to watch it !",a baby seal walks into a club .,3,,
30,3E24UO25QZQ85WUCV73QS8XO2FPO65,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,35DR22AR5DKYO5JF3YXPT18JJRR3XZ,AEAQ16BXD3F81,Submitted,Wed Nov 27 09:25:30 PST 2019,Wed Nov 27 09:25:53 PST 2019,Sat Nov 30 09:25:53 PST 2019,,,,23,0% (0/0),0% (0/0),0% (0/0),are you sure you want to be with someone unsure of what he wants ?,sex with my sexy man  ( and i did not have to share him ) .,4,,
31,3E24UO25QZQ85WUCV73QS8XO2FPO65,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,39U1BHVTDLRR7OAVYOWS4YND6V3T36,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 09:26:36 PST 2019,Wed Nov 27 09:27:01 PST 2019,Sat Nov 30 09:27:01 PST 2019,,,,25,100% (156/156),100% (156/156),100% (156/156),are you sure you want to be with someone unsure of what he wants ?,sex with my sexy man  ( and i did not have to share him ) .,4,,
32,3E24UO25QZQ85WUCV73QS8XO2FPO65,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3Z4AIRP3C6D2E250GUJ658TML7C1X4,A21IZYCFI4AUYU,Submitted,Wed Nov 27 09:24:04 PST 2019,Wed Nov 27 09:25:03 PST 2019,Sat Nov 30 09:25:03 PST 2019,,,,59,100% (94/94),100% (94/94),100% (94/94),are you sure you want to be with someone unsure of what he wants ?,sex with my sexy man  ( and i did not have to share him ) .,3,,
33,39WSF6KUV2LCIBNR1PMO4WP1JDDOEQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3IGI0VL647KIY0YXKQU8J2FWC4DONV,A1U9XC376J6ZQ2,Submitted,Wed Nov 27 09:25:46 PST 2019,Wed Nov 27 09:27:28 PST 2019,Sat Nov 30 09:27:28 PST 2019,,,,102,100% (2/2),100% (2/2),100% (2/2),"if they ask for cash only and no pay p al , they will not treat you fairly .",because it is good and humorous .,4,,
34,39WSF6KUV2LCIBNR1PMO4WP1JDDOEQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3SUWZRL0MYDOFOFGRV5VCFZWDCI6EZ,A21IZYCFI4AUYU,Submitted,Wed Nov 27 09:25:27 PST 2019,Wed Nov 27 09:25:33 PST 2019,Sat Nov 30 09:25:33 PST 2019,,,,6,100% (94/94),100% (94/94),100% (94/94),"if they ask for cash only and no pay p al , they will not treat you fairly .",because it is good and humorous .,3,,
35,39WSF6KUV2LCIBNR1PMO4WP1JDDOEQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3WQQ9FUS6AUDCZMKAJ03VLP2GAV8BN,A3IDU0PGLK1H1F,Submitted,Wed Nov 27 09:25:10 PST 2019,Wed Nov 27 09:25:22 PST 2019,Sat Nov 30 09:25:22 PST 2019,,,,12,100% (65/65),100% (65/65),100% (65/65),"if they ask for cash only and no pay p al , they will not treat you fairly .",because it is good and humorous .,1 - Not Similar At All,,
36,3LB1BGHFL2WQ189QX7KH59N40XZYT1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3D8YOU6S9EK54KC2HVK0GXLZZ0E6UI,A20OJ1Q95TMP8B,Submitted,Wed Nov 27 09:28:11 PST 2019,Wed Nov 27 09:28:25 PST 2019,Sat Nov 30 09:28:25 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),there is nothing wrong with her asking for your telephone number .,why do people act to mean to those that are nice ?,1 - Not Similar At All,,
37,3LB1BGHFL2WQ189QX7KH59N40XZYT1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3OS4RQUCR9FMREW7IX695D6O3E9BF8,A1YS3SQQ5H16W5,Submitted,Wed Nov 27 09:26:59 PST 2019,Wed Nov 27 09:27:12 PST 2019,Sat Nov 30 09:27:12 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),there is nothing wrong with her asking for your telephone number .,why do people act to mean to those that are nice ?,1 - Not Similar At All,,
38,3LB1BGHFL2WQ189QX7KH59N40XZYT1,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3X87C8JFV6BIZP3I7Z3Y71K2E42QSG,A21IZYCFI4AUYU,Submitted,Wed Nov 27 09:25:32 PST 2019,Wed Nov 27 09:25:39 PST 2019,Sat Nov 30 09:25:39 PST 2019,,,,7,100% (94/94),100% (94/94),100% (94/94),there is nothing wrong with her asking for your telephone number .,why do people act to mean to those that are nice ?,2,,
39,3X4Q1O9UBHMR9W8HEH8IYMXKXQ9O74,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,32AT8R96GL9ARIAZO8N3H2HRHP9USQ,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:26:09 PST 2019,Wed Nov 27 09:26:14 PST 2019,Sat Nov 30 09:26:14 PST 2019,,,,5,100% (343/343),100% (343/343),100% (343/343),"if your future husband cheated on you , how would you feel about that ?",you should have intercourse when you are aroused .,5 - Highly Similar,,
40,3X4Q1O9UBHMR9W8HEH8IYMXKXQ9O74,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3ATTHHXXWAODE81YO14CX7A829OIXE,A1PEEFFG1YL103,Submitted,Wed Nov 27 09:26:31 PST 2019,Wed Nov 27 09:26:50 PST 2019,Sat Nov 30 09:26:50 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),"if your future husband cheated on you , how would you feel about that ?",you should have intercourse when you are aroused .,2,,
41,3X4Q1O9UBHMR9W8HEH8IYMXKXQ9O74,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851035;OriginalHitTemplateId:928390905;,14400,3TDXMTX3CBU0VTH2NEVMXUXO55OI6J,A2YD53VKHR3BED,Submitted,Wed Nov 27 09:24:45 PST 2019,Wed Nov 27 09:25:12 PST 2019,Sat Nov 30 09:25:12 PST 2019,,,,27,0% (0/0),0% (0/0),0% (0/0),"if your future husband cheated on you , how would you feel about that ?",you should have intercourse when you are aroused .,1 - Not Similar At All,,
