,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
10,3ZTE0JGGCESXLD3D5YGTE8PYY1YOCV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3S3AMIZX3U583ZAH5R7ESX9L9MICDU,A2WYGPR0ECWJFZ,Submitted,Wed Nov 27 09:12:00 PST 2019,Wed Nov 27 09:12:32 PST 2019,Sat Nov 30 09:12:32 PST 2019,,,,32,100% (134/134),100% (134/134),100% (134/134),the food is worse than you find in the freezer section at walmart .,the food is way better than you find in the freezer section at walmart .,1 - Not Similar At All,,
11,3ZTE0JGGCESXLD3D5YGTE8PYY1YOCV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3TMSXRD2X60NP20A6PNK3PFFC5Y1W3,A2JUO3H5VTEEM1,Submitted,Wed Nov 27 09:12:46 PST 2019,Wed Nov 27 09:12:51 PST 2019,Sat Nov 30 09:12:51 PST 2019,,,,5,100% (317/317),100% (317/317),100% (317/317),the food is worse than you find in the freezer section at walmart .,the food is way better than you find in the freezer section at walmart .,2,,
12,30F94FBDNRKUO0GFNF6XXYP3FOFBTX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3K772S5NP8B4CDZXNEWZ96OMMQKEHU,A1UG8RI6214ZYG,Submitted,Wed Nov 27 09:07:48 PST 2019,Wed Nov 27 10:40:52 PST 2019,Sat Nov 30 10:40:52 PST 2019,,,,5584,0% (0/0),0% (0/0),0% (0/0),okay prices and great tastings at least once a month .,"awful prices , and not good tasting .",2,,
13,30F94FBDNRKUO0GFNF6XXYP3FOFBTX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3YWRV122CSZS8YVQAAHY0BHQ5VPU8D,A3V8LIMUUJWUTL,Submitted,Wed Nov 27 09:09:08 PST 2019,Wed Nov 27 09:09:38 PST 2019,Sat Nov 30 09:09:38 PST 2019,,,,30,100% (8/8),100% (8/8),100% (8/8),okay prices and great tastings at least once a month .,"awful prices , and not good tasting .",1 - Not Similar At All,,
14,30F94FBDNRKUO0GFNF6XXYP3FOFBTX,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3YZ8UPK3VTMUK1L3RMX32XD9VMACU1,A2A1E85FL1JAB9,Submitted,Wed Nov 27 09:08:21 PST 2019,Wed Nov 27 09:08:35 PST 2019,Sat Nov 30 09:08:35 PST 2019,,,,14,100% (91/91),100% (91/91),100% (91/91),okay prices and great tastings at least once a month .,"awful prices , and not good tasting .",3,,
15,36AZSFEYZ4091SK4SA6CYGDOC9VBVD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3AQF3RZ558IGL2FCM6P1UXKWPDN6F7,A2ZZW6KME1FUDU,Submitted,Wed Nov 27 09:12:11 PST 2019,Wed Nov 27 09:14:45 PST 2019,Sat Nov 30 09:14:45 PST 2019,,,,154,100% (3/3),100% (3/3),100% (3/3),but let this story begin at noon today .,"story began at noon today , right on time",3,,
16,36AZSFEYZ4091SK4SA6CYGDOC9VBVD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3L70J4KAZGMKAKDJLDBNM2JX9JTADM,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:07:24 PST 2019,Wed Nov 27 09:07:38 PST 2019,Sat Nov 30 09:07:38 PST 2019,,,,14,100% (25/25),100% (25/25),100% (25/25),but let this story begin at noon today .,"story began at noon today , right on time",4,,
17,36AZSFEYZ4091SK4SA6CYGDOC9VBVD,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3PS7W85Z8Z2DMQZBFXX2VBQZ6N1T9B,AE7UECBR4D5E6,Submitted,Wed Nov 27 09:10:17 PST 2019,Wed Nov 27 09:10:29 PST 2019,Sat Nov 30 09:10:29 PST 2019,,,,12,100% (151/151),100% (151/151),100% (151/151),but let this story begin at noon today .,"story began at noon today , right on time",3,,
18,3VZYA8PITOYRJB2FO3RAA1N68HW059,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,33FBRBDW6OZWM4EQOJWY65VKYVJC8M,A1E152W1P4ZJKK,Submitted,Wed Nov 27 09:09:20 PST 2019,Wed Nov 27 09:09:55 PST 2019,Sat Nov 30 09:09:55 PST 2019,,,,35,100% (4/4),100% (4/4),100% (4/4),said we could n't sit at the table if we were n't ordering dinner .,they said we could sit at the table with no hesitation,4,,
19,3VZYA8PITOYRJB2FO3RAA1N68HW059,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3U0SRXB7CD5LVDQDCIBCDXK1NRJRNT,A3V8FN8YW3YHAV,Submitted,Wed Nov 27 09:08:03 PST 2019,Wed Nov 27 09:08:09 PST 2019,Sat Nov 30 09:08:09 PST 2019,,,,6,100% (3/3),100% (3/3),100% (3/3),said we could n't sit at the table if we were n't ordering dinner .,they said we could sit at the table with no hesitation,1 - Not Similar At All,,
20,3VZYA8PITOYRJB2FO3RAA1N68HW059,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3VJ40NV2QINGTD3HHMGKS1LO1MMOTJ,A1RP234EJ8NH7K,Submitted,Wed Nov 27 09:09:02 PST 2019,Wed Nov 27 09:09:04 PST 2019,Sat Nov 30 09:09:04 PST 2019,,,,2,100% (107/107),100% (107/107),100% (107/107),said we could n't sit at the table if we were n't ordering dinner .,they said we could sit at the table with no hesitation,5 - Highly Similar,,
21,3B286OTISEHVRNFI57SX0HIOZ43JA5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3CCZ6YKWR7JB1OOLE1F4SVKLQLO95B,A2MV1325939NBM,Submitted,Wed Nov 27 10:17:06 PST 2019,Wed Nov 27 10:20:23 PST 2019,Sat Nov 30 10:20:23 PST 2019,,,,197,100% (88/88),100% (88/88),100% (88/88),it 's good solid food .,it 's not very substantial food .,4,,
22,3B286OTISEHVRNFI57SX0HIOZ43JA5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3MTMREQS4VIJJQDA28GDEQ8IGZ4WAM,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 09:14:02 PST 2019,Wed Nov 27 09:14:51 PST 2019,Sat Nov 30 09:14:51 PST 2019,,,,49,0% (0/0),0% (0/0),0% (0/0),it 's good solid food .,it 's not very substantial food .,1 - Not Similar At All,,
23,3B286OTISEHVRNFI57SX0HIOZ43JA5,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3X1FV8S5JXR7ESQ8YY3ROA077LDVGL,A3V8FN8YW3YHAV,Submitted,Wed Nov 27 09:11:55 PST 2019,Wed Nov 27 09:11:59 PST 2019,Sat Nov 30 09:11:59 PST 2019,,,,4,100% (3/3),100% (3/3),100% (3/3),it 's good solid food .,it 's not very substantial food .,1 - Not Similar At All,,
24,3FULMHZ7OUX6Q65MZ3VY36O5BO24MJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3HWRJOOET52T2MDDY88YDKVOV11SET,A3R6KO03P9QLNO,Submitted,Wed Nov 27 09:08:17 PST 2019,Wed Nov 27 09:12:04 PST 2019,Sat Nov 30 09:12:04 PST 2019,,,,227,100% (15/15),100% (15/15),100% (15/15),food was alright maybe we should have ordered off the mexican menu .,"food was very good , we ordered off the mexican menu .",5 - Highly Similar,,
25,3FULMHZ7OUX6Q65MZ3VY36O5BO24MJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3OWEPKL089CBDU6Y34D68GT1MFQN7R,A926VCMV1J536,Submitted,Wed Nov 27 09:08:32 PST 2019,Wed Nov 27 09:08:39 PST 2019,Sat Nov 30 09:08:39 PST 2019,,,,7,100% (10/10),100% (10/10),100% (10/10),food was alright maybe we should have ordered off the mexican menu .,"food was very good , we ordered off the mexican menu .",4,,
26,3FULMHZ7OUX6Q65MZ3VY36O5BO24MJ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3ZPPDN2SLVWBX7HEP287WPQY3DCE94,A14UJPO621M1X0,Submitted,Wed Nov 27 09:07:44 PST 2019,Wed Nov 27 09:07:54 PST 2019,Sat Nov 30 09:07:54 PST 2019,,,,10,100% (85/85),100% (85/85),100% (85/85),food was alright maybe we should have ordered off the mexican menu .,"food was very good , we ordered off the mexican menu .",5 - Highly Similar,,
27,3BA7SXOG1JQY6N5GGEHS6HYKJXXR81,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3EFVCAY5L39JUIKWYBDKT98FOFUJ89,A3IDU0PGLK1H1F,Submitted,Wed Nov 27 09:12:25 PST 2019,Wed Nov 27 09:12:36 PST 2019,Sat Nov 30 09:12:36 PST 2019,,,,11,100% (65/65),100% (65/65),100% (65/65),my jack and coke was seriously lacking .,my jack and coke was seriously popping .,4,,
28,3BA7SXOG1JQY6N5GGEHS6HYKJXXR81,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3GU1KF0O4I1YIRL1W02EH7KS5KLBP0,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:12:23 PST 2019,Wed Nov 27 09:12:31 PST 2019,Sat Nov 30 09:12:31 PST 2019,,,,8,100% (234/234),100% (234/234),100% (234/234),my jack and coke was seriously lacking .,my jack and coke was seriously popping .,2,,
29,3BA7SXOG1JQY6N5GGEHS6HYKJXXR81,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3JCG6DTRV3Q6M9O5FVETC151WG7QQH,A1540UBS9SMV3Q,Submitted,Wed Nov 27 09:11:24 PST 2019,Wed Nov 27 09:11:38 PST 2019,Sat Nov 30 09:11:38 PST 2019,,,,14,100% (38/38),100% (38/38),100% (38/38),my jack and coke was seriously lacking .,my jack and coke was seriously popping .,4,,
30,3VQTAXTYN3L9ODV4NKW72UB5Y2MBUO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,37UEWGM5HT8IH6JO7VDEGQ7YKQF1RW,A2OP2ZANIM5ZV,Submitted,Wed Nov 27 09:08:03 PST 2019,Wed Nov 27 09:08:59 PST 2019,Sat Nov 30 09:08:59 PST 2019,,,,56,100% (142/142),100% (142/142),100% (142/142),i looked around and there were still customers .,the place was empty with minimal customers !,4,,
31,3VQTAXTYN3L9ODV4NKW72UB5Y2MBUO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,37WLF8U1WPQR1O7QNHGYAAC1X926K7,A2N887KY7OGA4C,Submitted,Wed Nov 27 09:09:40 PST 2019,Wed Nov 27 09:09:54 PST 2019,Sat Nov 30 09:09:54 PST 2019,,,,14,100% (19/19),100% (19/19),100% (19/19),i looked around and there were still customers .,the place was empty with minimal customers !,2,,
32,3VQTAXTYN3L9ODV4NKW72UB5Y2MBUO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3P1L2B7AD1PSA0VC8DET6AB779ZOLF,AS398EK5DE396,Submitted,Wed Nov 27 09:07:37 PST 2019,Wed Nov 27 09:12:28 PST 2019,Sat Nov 30 09:12:28 PST 2019,,,,291,100% (3/3),100% (3/3),100% (3/3),i looked around and there were still customers .,the place was empty with minimal customers !,3,,
33,3IKMEYR0LWV1X4QWADZUVEZ325B2KG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,30IQTZXKAK627DKIKBF6R3ACGFTX0K,A231IGO9QHF433,Submitted,Wed Nov 27 09:08:06 PST 2019,Wed Nov 27 09:08:14 PST 2019,Sat Nov 30 09:08:14 PST 2019,,,,8,100% (6/6),100% (6/6),100% (6/6),every person enjoyed themselves and there was nothing but praise from our entire group .,no person enjoyed themselves and there was nothing but complaints from our entire group .,3,,
34,3IKMEYR0LWV1X4QWADZUVEZ325B2KG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,39L1G8WVWQRQY4YMW5CIYS4IEC031V,A1WPM0D7KN3N50,Submitted,Wed Nov 27 09:09:48 PST 2019,Wed Nov 27 09:09:56 PST 2019,Sat Nov 30 09:09:56 PST 2019,,,,8,100% (101/101),100% (101/101),100% (101/101),every person enjoyed themselves and there was nothing but praise from our entire group .,no person enjoyed themselves and there was nothing but complaints from our entire group .,4,,
35,3IKMEYR0LWV1X4QWADZUVEZ325B2KG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3URFVVM165I7SUWDJ0HBDVEU44YUZK,A2FJDUJZ38B9XL,Submitted,Wed Nov 27 09:11:45 PST 2019,Wed Nov 27 09:11:49 PST 2019,Sat Nov 30 09:11:49 PST 2019,,,,4,100% (51/51),100% (51/51),100% (51/51),every person enjoyed themselves and there was nothing but praise from our entire group .,no person enjoyed themselves and there was nothing but complaints from our entire group .,2,,
36,3RKHNXPHGWWAHGZYTX901XUVLWUUKQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,39LNWE0K4UWLX473JWTPD0B48RWUIN,A2OW8R37KGIL4E,Submitted,Wed Nov 27 09:11:37 PST 2019,Wed Nov 27 09:11:47 PST 2019,Sat Nov 30 09:11:47 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),at this location the service was terrible .,at this location the service was awesome .,1 - Not Similar At All,,
37,3RKHNXPHGWWAHGZYTX901XUVLWUUKQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3K9FOBBF2HJASFV07YEGRLB2HZVNL0,A1WPM0D7KN3N50,Submitted,Wed Nov 27 09:08:38 PST 2019,Wed Nov 27 09:08:58 PST 2019,Sat Nov 30 09:08:58 PST 2019,,,,20,100% (101/101),100% (101/101),100% (101/101),at this location the service was terrible .,at this location the service was awesome .,3,,
38,3RKHNXPHGWWAHGZYTX901XUVLWUUKQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3XM0HYN6NKZWPUXL6R44IFQD8HUPEA,A3OHBQIGR1QMK9,Submitted,Wed Nov 27 09:07:47 PST 2019,Wed Nov 27 09:13:22 PST 2019,Sat Nov 30 09:13:22 PST 2019,,,,335,100% (30/30),100% (30/30),100% (30/30),at this location the service was terrible .,at this location the service was awesome .,4,,
39,37NXA7GVST6LE16GJNV6CJ9TO39LVA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3FDJT1UU748VIK7CIY6TI4Y11EU5KT,ABBMKMTKDC065,Submitted,Wed Nov 27 09:13:18 PST 2019,Wed Nov 27 09:13:27 PST 2019,Sat Nov 30 09:13:27 PST 2019,,,,9,100% (57/57),100% (57/57),100% (57/57),"was n't busy , no biggie .","was busy , no biggie .",4,,
40,37NXA7GVST6LE16GJNV6CJ9TO39LVA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3U0SRXB7CD5LVDQDCIBCDXK1NRPNRV,A12BPQY35PARUO,Submitted,Wed Nov 27 09:15:03 PST 2019,Wed Nov 27 09:15:10 PST 2019,Sat Nov 30 09:15:10 PST 2019,,,,7,100% (74/74),100% (74/74),100% (74/74),"was n't busy , no biggie .","was busy , no biggie .",2,,
41,37NXA7GVST6LE16GJNV6CJ9TO39LVA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851028;OriginalHitTemplateId:928390905;,14400,3VA45EW49NNFKTR8F3WAMV2T93Z1OR,A2MV1325939NBM,Submitted,Wed Nov 27 09:12:43 PST 2019,Wed Nov 27 09:20:27 PST 2019,Sat Nov 30 09:20:27 PST 2019,,,,464,100% (88/88),100% (88/88),100% (88/88),"was n't busy , no biggie .","was busy , no biggie .",3,,
