,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
10,3VW0145YLYCWTOO72AI298DOTLOJML,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3JMSRU9HQIU9UEUHS3D3O7FVU4MVEQ,AX3RDV6XXR1XB,Submitted,Wed Nov 27 08:56:02 PST 2019,Wed Nov 27 08:56:16 PST 2019,Sat Nov 30 08:56:16 PST 2019,,,,14,100% (95/95),100% (95/95),100% (95/95),how do you change a ford focus sidelight bulb ?,headlight on a 2006 ford focus ?,2,,
11,3VW0145YLYCWTOO72AI298DOTLOJML,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3X0H8UUIT1ONJMZ4J824ZQ2O24WWS1,ACKF1WBCKVLY3,Submitted,Wed Nov 27 08:54:57 PST 2019,Wed Nov 27 08:55:03 PST 2019,Sat Nov 30 08:55:03 PST 2019,,,,6,100% (168/168),100% (168/168),100% (168/168),how do you change a ford focus sidelight bulb ?,headlight on a 2006 ford focus ?,3,,
12,3909MD9T2ZHICYAY2M3YH2GNRCGFEP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3CCZ6YKWR7JB1OOLE1F4SVKLQJ559K,A3SUMGGFWKMQ3D,Submitted,Wed Nov 27 08:57:11 PST 2019,Wed Nov 27 08:57:26 PST 2019,Sat Nov 30 08:57:26 PST 2019,,,,15,100% (29/29),100% (29/29),100% (29/29),giant squid endanger ?,be giant squids endanger ?,5 - Highly Similar,,
13,3909MD9T2ZHICYAY2M3YH2GNRCGFEP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3ITXP059PWJ1D2Z5C9JPA08G08PJSV,AE7UECBR4D5E6,Submitted,Wed Nov 27 08:56:59 PST 2019,Wed Nov 27 08:57:19 PST 2019,Sat Nov 30 08:57:19 PST 2019,,,,20,100% (119/119),100% (119/119),100% (119/119),giant squid endanger ?,be giant squids endanger ?,2,,
14,3909MD9T2ZHICYAY2M3YH2GNRCGFEP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3R8YZBNQ9HIWGRJQJW5NCAO6RP47QN,A1NRZ7O1TEJB1V,Submitted,Wed Nov 27 08:57:10 PST 2019,Wed Nov 27 08:57:22 PST 2019,Sat Nov 30 08:57:22 PST 2019,,,,12,100% (44/44),100% (44/44),100% (44/44),giant squid endanger ?,be giant squids endanger ?,4,,
15,3GS542CVJVN9F5QSOZA33COZBLM59M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,384PI804XS1UBWYJQ19JSVTK1ZK0S6,A2PQV1A2D4CG52,Submitted,Wed Nov 27 08:57:40 PST 2019,Wed Nov 27 09:00:04 PST 2019,Sat Nov 30 09:00:04 PST 2019,,,,144,100% (132/132),100% (132/132),100% (132/132),the garbage disposal problem can best reduce by ?,the garbage deposal problem can best be reduce by ?,5 - Highly Similar,,
16,3GS542CVJVN9F5QSOZA33COZBLM59M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3IQ1VMJRYTK87U029X6L0607IX8A9X,A1ATH0LQS249OB,Submitted,Wed Nov 27 09:00:03 PST 2019,Wed Nov 27 09:00:15 PST 2019,Sat Nov 30 09:00:15 PST 2019,,,,12,100% (1/1),100% (1/1),100% (1/1),the garbage disposal problem can best reduce by ?,the garbage deposal problem can best be reduce by ?,5 - Highly Similar,,
17,3GS542CVJVN9F5QSOZA33COZBLM59M,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3Z3ZLGNNSIUEF8I3HK2XZTCQMNIQ31,A2BA1R9MAHHWJH,Submitted,Wed Nov 27 08:57:20 PST 2019,Wed Nov 27 09:00:01 PST 2019,Sat Nov 30 09:00:01 PST 2019,,,,161,100% (91/91),100% (91/91),100% (91/91),the garbage disposal problem can best reduce by ?,the garbage deposal problem can best be reduce by ?,1 - Not Similar At All,,
18,3T6EIBTM9LOKQUCEB1FK7IF59H5AAC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3QHK8ZVMIMI8R66348970QB809DLB3,A1UD8IFO0J4GW0,Submitted,Wed Nov 27 09:04:26 PST 2019,Wed Nov 27 09:04:37 PST 2019,Sat Nov 30 09:04:37 PST 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),what do ammonite life ?,where be a ammonite 's habitat ?,2,,
19,3T6EIBTM9LOKQUCEB1FK7IF59H5AAC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3X4JMASXCM9VUAHHFFNO26JKXB00B7,A2A1E85FL1JAB9,Submitted,Wed Nov 27 09:00:46 PST 2019,Wed Nov 27 09:00:56 PST 2019,Sat Nov 30 09:00:56 PST 2019,,,,10,100% (57/57),100% (57/57),100% (57/57),what do ammonite life ?,where be a ammonite 's habitat ?,3,,
20,3T6EIBTM9LOKQUCEB1FK7IF59H5AAC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3X87C8JFV6BIZP3I7Z3Y71K2E3JSQX,A2HITRHQ441VHA,Submitted,Wed Nov 27 09:00:34 PST 2019,Wed Nov 27 09:04:34 PST 2019,Sat Nov 30 09:04:34 PST 2019,,,,240,100% (109/109),100% (109/109),100% (109/109),what do ammonite life ?,where be a ammonite 's habitat ?,2,,
21,3EQPA8A374WWSVNQHZ8WHA9X8P6JZ2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,326O153BMIYN0XUV1ID9IL9OUXJDEA,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 08:57:19 PST 2019,Wed Nov 27 08:59:43 PST 2019,Sat Nov 30 08:59:43 PST 2019,,,,144,100% (195/195),100% (195/195),100% (195/195),be there any job opening for a vet what be the outlook ?,what be you chance of get a vet job ?,2,,
22,3EQPA8A374WWSVNQHZ8WHA9X8P6JZ2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,33TIN5LC04A93CY5P3K13SIELO89Y3,A3BCGN11HDM8QR,Submitted,Wed Nov 27 08:55:10 PST 2019,Wed Nov 27 08:55:17 PST 2019,Sat Nov 30 08:55:17 PST 2019,,,,7,100% (183/183),100% (183/183),100% (183/183),be there any job opening for a vet what be the outlook ?,what be you chance of get a vet job ?,3,,
23,3EQPA8A374WWSVNQHZ8WHA9X8P6JZ2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,374TNBHA8BVFVBFR65VNPN83VOCYQE,ACB2YU5F07TX0,Submitted,Wed Nov 27 08:56:14 PST 2019,Wed Nov 27 08:56:45 PST 2019,Sat Nov 30 08:56:45 PST 2019,,,,31,100% (34/34),100% (34/34),100% (34/34),be there any job opening for a vet what be the outlook ?,what be you chance of get a vet job ?,4,,
24,34XASH8KLQMSFZR5XNNM64Z02KUPMR,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,34PGFRQONOBUKJGEWETQ7PB16LNJWC,A3TKUXUTDX6FBF,Submitted,Wed Nov 27 09:00:07 PST 2019,Wed Nov 27 09:00:21 PST 2019,Sat Nov 30 09:00:21 PST 2019,,,,14,0% (0/0),0% (0/0),0% (0/0),what conflict be face by rikki tikki tavi when he encounter karait ?,what be four conflict that happen in rikki-tikki-tavus ?,2,,
25,34XASH8KLQMSFZR5XNNM64Z02KUPMR,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,39O5D9O87TSAL78KC212FON9I8K3CC,ASY5AZCZEM04L,Submitted,Wed Nov 27 09:00:55 PST 2019,Wed Nov 27 09:01:01 PST 2019,Sat Nov 30 09:01:01 PST 2019,,,,6,100% (1/1),100% (1/1),100% (1/1),what conflict be face by rikki tikki tavi when he encounter karait ?,what be four conflict that happen in rikki-tikki-tavus ?,1 - Not Similar At All,,
26,34XASH8KLQMSFZR5XNNM64Z02KUPMR,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3XC1O3LBOSM8NS0K4U0S0KHU6GALTQ,A3SKN75IT4D0IV,Submitted,Wed Nov 27 09:00:53 PST 2019,Wed Nov 27 09:01:02 PST 2019,Sat Nov 30 09:01:02 PST 2019,,,,9,100% (8/8),100% (8/8),100% (8/8),what conflict be face by rikki tikki tavi when he encounter karait ?,what be four conflict that happen in rikki-tikki-tavus ?,5 - Highly Similar,,
27,3EKTG13IZU32OEC75VUFPNQGXATMLQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3DYGAII7PL8LMXNQFIZ4CWFRRJ9PQB,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 08:55:42 PST 2019,Wed Nov 27 08:56:02 PST 2019,Sat Nov 30 08:56:02 PST 2019,,,,20,100% (55/55),100% (55/55),100% (55/55),how you dance merengue ?,how many beat per measure be this dance ` merengue ' ?,5 - Highly Similar,,
28,3EKTG13IZU32OEC75VUFPNQGXATMLQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3KYQYYSHYV79CO7KVWG5NX32YZODOD,A3MZ64PK251KIC,Submitted,Wed Nov 27 08:55:41 PST 2019,Wed Nov 27 08:56:57 PST 2019,Sat Nov 30 08:56:57 PST 2019,,,,76,100% (94/94),100% (94/94),100% (94/94),how you dance merengue ?,how many beat per measure be this dance ` merengue ' ?,3,,
29,3EKTG13IZU32OEC75VUFPNQGXATMLQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3LYA37P8IQNX70OLJ8X6LQYTB93BKL,A27EMYMI2OKK6E,Submitted,Wed Nov 27 08:56:37 PST 2019,Wed Nov 27 08:56:49 PST 2019,Sat Nov 30 08:56:49 PST 2019,,,,12,0% (0/0),0% (0/0),0% (0/0),how you dance merengue ?,how many beat per measure be this dance ` merengue ' ?,5 - Highly Similar,,
30,3D7VY91L65XQB5QVEI5LBKUBLGFMB3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,32SCWG5HIH4SCF4609L66RY0RIX6PV,A2PQV1A2D4CG52,Submitted,Wed Nov 27 08:55:05 PST 2019,Wed Nov 27 08:58:03 PST 2019,Sat Nov 30 08:58:03 PST 2019,,,,178,100% (132/132),100% (132/132),100% (132/132),how do you remove mildew from you roof ?,how do you remove mildew in the shower ?,2,,
31,3D7VY91L65XQB5QVEI5LBKUBLGFMB3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3SBEHTYCWN32EDR8TXQEGLHH4E0YIG,AE7UECBR4D5E6,Submitted,Wed Nov 27 09:03:31 PST 2019,Wed Nov 27 09:03:58 PST 2019,Sat Nov 30 09:03:58 PST 2019,,,,27,100% (119/119),100% (119/119),100% (119/119),how do you remove mildew from you roof ?,how do you remove mildew in the shower ?,3,,
32,3D7VY91L65XQB5QVEI5LBKUBLGFMB3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3U5NZHP4LR2894ONWSCA3INQ0WEPHG,A23WEAVGAOC5XZ,Submitted,Wed Nov 27 08:57:07 PST 2019,Wed Nov 27 08:57:16 PST 2019,Sat Nov 30 08:57:16 PST 2019,,,,9,100% (22/22),100% (22/22),100% (22/22),how do you remove mildew from you roof ?,how do you remove mildew in the shower ?,3,,
33,3RDTX9JRTY1O294BCSP01W2V2RH793,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3KXIR214I4GI5LZMFNHFDG6TKH024K,A139DFNZS0I9RB,Submitted,Wed Nov 27 08:56:30 PST 2019,Wed Nov 27 08:56:45 PST 2019,Sat Nov 30 08:56:45 PST 2019,,,,15,100% (15/15),100% (15/15),100% (15/15),what year be mark twain be bear ?,when be mark twain bear and death ?,4,,
34,3RDTX9JRTY1O294BCSP01W2V2RH793,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3LEP4MGT3G0PTUIBRRBJHD33R07DBB,A3746TDKYH8SJ9,Submitted,Wed Nov 27 08:58:46 PST 2019,Wed Nov 27 09:02:45 PST 2019,Sat Nov 30 09:02:45 PST 2019,,,,239,100% (114/114),100% (114/114),100% (114/114),what year be mark twain be bear ?,when be mark twain bear and death ?,2,,
35,3RDTX9JRTY1O294BCSP01W2V2RH793,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3NAPMVF0ZWFFO8H5HLFMGSQ3BJQ274,A1RP234EJ8NH7K,Submitted,Wed Nov 27 08:56:33 PST 2019,Wed Nov 27 08:56:35 PST 2019,Sat Nov 30 08:56:35 PST 2019,,,,2,100% (88/88),100% (88/88),100% (88/88),what year be mark twain be bear ?,when be mark twain bear and death ?,5 - Highly Similar,,
36,3OZ4VAIBEXFFJBIGG2JTW4W1KE0JV2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,339ANSOTR527U82RPIPN7D266ZMKI2,A3IDU0PGLK1H1F,Submitted,Wed Nov 27 08:55:41 PST 2019,Wed Nov 27 08:55:58 PST 2019,Sat Nov 30 08:55:58 PST 2019,,,,17,100% (53/53),100% (53/53),100% (53/53),when do rap start to come out ?,how do the rap industry start and how be it organize ?,4,,
37,3OZ4VAIBEXFFJBIGG2JTW4W1KE0JV2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,33CID57104T3OB2QPFU1I7DWCHW3LQ,A1OZMT7ZSRH9BC,Submitted,Wed Nov 27 08:57:47 PST 2019,Wed Nov 27 08:58:03 PST 2019,Sat Nov 30 08:58:03 PST 2019,,,,16,100% (7/7),100% (7/7),100% (7/7),when do rap start to come out ?,how do the rap industry start and how be it organize ?,3,,
38,3OZ4VAIBEXFFJBIGG2JTW4W1KE0JV2,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3W92K5RLWUH9YV1OH2K0KD9IHBNV5P,A3BCGN11HDM8QR,Submitted,Wed Nov 27 08:55:57 PST 2019,Wed Nov 27 08:56:03 PST 2019,Sat Nov 30 08:56:03 PST 2019,,,,6,100% (183/183),100% (183/183),100% (183/183),when do rap start to come out ?,how do the rap industry start and how be it organize ?,2,,
39,37OPIVELUU3Z0HKSH7PCO429MCVHAU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,37UQDCYH6XVOLZF75VZXIXNE8HI7VG,A2238DIUUMS7AQ,Submitted,Wed Nov 27 08:55:44 PST 2019,Wed Nov 27 08:55:53 PST 2019,Sat Nov 30 08:55:53 PST 2019,,,,9,100% (6/6),100% (6/6),100% (6/6),when do winstn churchill become prime minister ?,how do churchill become primeminister ?,3,,
40,37OPIVELUU3Z0HKSH7PCO429MCVHAU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3J4Q2Z4UTY3B66KRR4DZ4QNNKGCQW7,A23WEAVGAOC5XZ,Submitted,Wed Nov 27 08:56:00 PST 2019,Wed Nov 27 08:56:14 PST 2019,Sat Nov 30 08:56:14 PST 2019,,,,14,100% (22/22),100% (22/22),100% (22/22),when do winstn churchill become prime minister ?,how do churchill become primeminister ?,5 - Highly Similar,,
41,37OPIVELUU3Z0HKSH7PCO429MCVHAU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,3TESA3PJ31AOGFSLV90VEJ1RCD1MMP,A12BPQY35PARUO,Submitted,Wed Nov 27 08:55:36 PST 2019,Wed Nov 27 08:55:42 PST 2019,Sat Nov 30 08:55:42 PST 2019,,,,6,100% (57/57),100% (57/57),100% (57/57),when do winstn churchill become prime minister ?,how do churchill become primeminister ?,3,,
42,3NFWQRSHVEEGWC6P8HTMH51Z4SVFG6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851012;OriginalHitTemplateId:928390905;,14400,33L7PJKHCGYD8LG1A5ROVFVOMGA8TQ,A2WYGPR0ECWJFZ,Submitted,Wed Nov 27 08:57:51 PST 2019,Wed Nov 27 08:58:15 PST 2019,Sat Nov 30 08:58:15 PST 2019,,,,24,100% (107/107),100% (107/107),100% (107/107),who have mark wahlenberg date ?,have mark wahlberg ever date a black girl ?,2,,
