,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
10,3NRZ1LDP7W6SE6QOCCDGE6V9HOKZPQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3JRJSWSMQHLPI5SY8T7X5CNC3LU3E4,A14CLZWROI8UCS,Submitted,Wed Nov 27 09:45:14 PST 2019,Wed Nov 27 09:45:23 PST 2019,Sat Nov 30 09:45:23 PST 2019,,,,9,100% (148/148),100% (148/148),100% (148/148),"and i have the answer , my music that i sing in the shower .",i hope this doesn ' t end .,1 - Not Similar At All,,
11,3NRZ1LDP7W6SE6QOCCDGE6V9HOKZPQ,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3TEM0PF1Q5XO97F1TBEUXW7K0X90DD,A3JC5R5HMP1XSA,Submitted,Wed Nov 27 09:45:07 PST 2019,Wed Nov 27 10:10:23 PST 2019,Sat Nov 30 10:10:23 PST 2019,,,,1516,100% (45/45),100% (45/45),100% (45/45),"and i have the answer , my music that i sing in the shower .",i hope this doesn ' t end .,1 - Not Similar At All,,
12,35ZRNT9RUIY98D7UC55SL5L4SOP3OG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,33LKR6A5KEKVXLWGBKI9G58G8BYT1N,A1LZXNOD36P7C4,Submitted,Wed Nov 27 09:38:59 PST 2019,Wed Nov 27 09:39:15 PST 2019,Sat Nov 30 09:39:15 PST 2019,,,,16,100% (84/84),100% (84/84),100% (84/84),there are n um  : young frank en s te in rais ing a ri zon a love and death,her and bill g ates own it . . . you know it s a conspir acy,1 - Not Similar At All,,
13,35ZRNT9RUIY98D7UC55SL5L4SOP3OG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3EF8EXOTT1V1JI0BZQ45EZL7A971JQ,ACKF1WBCKVLY3,Submitted,Wed Nov 27 09:37:44 PST 2019,Wed Nov 27 09:37:51 PST 2019,Sat Nov 30 09:37:51 PST 2019,,,,7,100% (256/256),100% (256/256),100% (256/256),there are n um  : young frank en s te in rais ing a ri zon a love and death,her and bill g ates own it . . . you know it s a conspir acy,5 - Highly Similar,,
14,35ZRNT9RUIY98D7UC55SL5L4SOP3OG,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3Z7ISHFUH0V9UXP0GXG6H3W57DQ8Z2,A1540UBS9SMV3Q,Submitted,Wed Nov 27 09:37:49 PST 2019,Wed Nov 27 09:38:07 PST 2019,Sat Nov 30 09:38:07 PST 2019,,,,18,100% (90/90),100% (90/90),100% (90/90),there are n um  : young frank en s te in rais ing a ri zon a love and death,her and bill g ates own it . . . you know it s a conspir acy,1 - Not Similar At All,,
15,3WPCIUYH1A8N3XEZ1BX3SOD3I9VDTA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3NS0A6KXC48ONCVIZVSU9GD3VW5ZGB,ATDX69AZL4Y49,Submitted,Wed Nov 27 09:41:39 PST 2019,Wed Nov 27 09:41:46 PST 2019,Sat Nov 30 09:41:46 PST 2019,,,,7,100% (63/63),100% (63/63),100% (63/63),that s mess ed up she did that in front of u,just search for anything with the names of beer or liquor in it .,3,,
16,3WPCIUYH1A8N3XEZ1BX3SOD3I9VDTA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3QJOXOW4XJRQ4R08EBCC1BWI3C5MEX,A2SXXNUR56A96,Submitted,Wed Nov 27 09:37:43 PST 2019,Wed Nov 27 09:37:49 PST 2019,Sat Nov 30 09:37:49 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),that s mess ed up she did that in front of u,just search for anything with the names of beer or liquor in it .,1 - Not Similar At All,,
17,3WPCIUYH1A8N3XEZ1BX3SOD3I9VDTA,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3Z7VU45IPYHRJX5FHC7R2T9XT7JZ18,A3746TDKYH8SJ9,Submitted,Wed Nov 27 09:38:19 PST 2019,Wed Nov 27 09:40:11 PST 2019,Sat Nov 30 09:40:11 PST 2019,,,,112,100% (171/171),100% (171/171),100% (171/171),that s mess ed up she did that in front of u,just search for anything with the names of beer or liquor in it .,4,,
18,39AYGO6AFFKQNBU0US3DDJXJC5MN6R,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3HUTX6F6VUNM9E94Y7WORECY19X2OT,A5BMA5POGL8DW,Submitted,Wed Nov 27 09:41:05 PST 2019,Wed Nov 27 09:41:25 PST 2019,Sat Nov 30 09:41:25 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),i ' ll pick one of my favorite country ones . . .,crash  = awesome,1 - Not Similar At All,,
19,39AYGO6AFFKQNBU0US3DDJXJC5MN6R,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3OF2M9AATGOTPYR1PMD9785W2DPZKH,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:46:17 PST 2019,Wed Nov 27 09:46:26 PST 2019,Sat Nov 30 09:46:26 PST 2019,,,,9,100% (428/428),100% (428/428),100% (428/428),i ' ll pick one of my favorite country ones . . .,crash  = awesome,1 - Not Similar At All,,
20,39AYGO6AFFKQNBU0US3DDJXJC5MN6R,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3YZ8UPK3VTMUK1L3RMX32XD9VMWCUN,ASY5AZCZEM04L,Submitted,Wed Nov 27 09:38:29 PST 2019,Wed Nov 27 09:39:00 PST 2019,Sat Nov 30 09:39:00 PST 2019,,,,31,100% (30/30),100% (30/30),100% (30/30),i ' ll pick one of my favorite country ones . . .,crash  = awesome,1 - Not Similar At All,,
21,3XABXM4AJ15YUMQG3ZSS1ROFNBZ8QL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,32KTQ2V7RDF99V9R60WQ9XV7CFPM9N,ABBMKMTKDC065,Submitted,Wed Nov 27 09:37:40 PST 2019,Wed Nov 27 09:37:49 PST 2019,Sat Nov 30 09:37:49 PST 2019,,,,9,100% (102/102),100% (102/102),100% (102/102),how do you get a blond to kill herself ?,somewhere inside yourself you are strong .,1 - Not Similar At All,,
22,3XABXM4AJ15YUMQG3ZSS1ROFNBZ8QL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3SUWZRL0MYDOFOFGRV5VCFZWDCR6E8,AQ4DIFCOS0EUH,Submitted,Wed Nov 27 09:37:37 PST 2019,Wed Nov 27 09:41:59 PST 2019,Sat Nov 30 09:41:59 PST 2019,,,,262,100% (3/3),100% (3/3),100% (3/3),how do you get a blond to kill herself ?,somewhere inside yourself you are strong .,3,,
23,3XABXM4AJ15YUMQG3ZSS1ROFNBZ8QL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3TXD01ZLD4HRPX8OY7RLJZ1L39J4U6,A2LKB11B1PALLY,Submitted,Wed Nov 27 09:43:44 PST 2019,Wed Nov 27 09:43:56 PST 2019,Sat Nov 30 09:43:56 PST 2019,,,,12,100% (7/7),100% (7/7),100% (7/7),how do you get a blond to kill herself ?,somewhere inside yourself you are strong .,1 - Not Similar At All,,
24,3L84EBDQ372WEKUMZJ5YVALXJ51KKO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,38BQUHLA9W0CGIDX8PF86NQW7EGOM8,AG7G6ZGG73JP7,Submitted,Wed Nov 27 09:44:21 PST 2019,Wed Nov 27 09:44:31 PST 2019,Sat Nov 30 09:44:31 PST 2019,,,,10,100% (26/26),100% (26/26),100% (26/26),that ' s the best joke i ' ve ever heard .,are you asking to get made fun of ?,1 - Not Similar At All,,
25,3L84EBDQ372WEKUMZJ5YVALXJ51KKO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3K3R2QNK8B3SM3E0F2NC07C1P1V9U5,A7FKSW0JXNHFC,Submitted,Wed Nov 27 09:40:33 PST 2019,Wed Nov 27 09:41:02 PST 2019,Sat Nov 30 09:41:02 PST 2019,,,,29,100% (2/2),100% (2/2),100% (2/2),that ' s the best joke i ' ve ever heard .,are you asking to get made fun of ?,1 - Not Similar At All,,
26,3L84EBDQ372WEKUMZJ5YVALXJ51KKO,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3TE3O857308P6R1KQZDSL9H3CWH2R2,A3SXLBX06D9FP9,Submitted,Wed Nov 27 09:40:40 PST 2019,Wed Nov 27 09:41:02 PST 2019,Sat Nov 30 09:41:02 PST 2019,,,,22,100% (57/57),100% (57/57),100% (57/57),that ' s the best joke i ' ve ever heard .,are you asking to get made fun of ?,1 - Not Similar At All,,
27,3UYRNV2KITZDRPDON70BXXTAI0C8NY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,336KAV9KYQSY3SD64U5MT5A0FJU2Y2,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 09:38:19 PST 2019,Wed Nov 27 09:38:28 PST 2019,Sat Nov 30 09:38:28 PST 2019,,,,9,100% (231/231),100% (231/231),100% (231/231),guy : im a caveman girl : what s this ?,"it happened right there in the middle of the river , i fell over laughing",4,,
28,3UYRNV2KITZDRPDON70BXXTAI0C8NY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3EJJQNKU9R5TLH429KGZ8DN51FZRH9,A380YF6Y0HY00O,Submitted,Wed Nov 27 09:41:30 PST 2019,Wed Nov 27 09:42:28 PST 2019,Sat Nov 30 09:42:28 PST 2019,,,,58,100% (7/7),100% (7/7),100% (7/7),guy : im a caveman girl : what s this ?,"it happened right there in the middle of the river , i fell over laughing",1 - Not Similar At All,,
29,3UYRNV2KITZDRPDON70BXXTAI0C8NY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3TK8OJTYM1LDR5J71HTEIJEZ8CLPV4,A8BINMWK706J,Submitted,Wed Nov 27 09:40:13 PST 2019,Wed Nov 27 09:40:16 PST 2019,Sat Nov 30 09:40:16 PST 2019,,,,3,0% (0/0),0% (0/0),0% (0/0),guy : im a caveman girl : what s this ?,"it happened right there in the middle of the river , i fell over laughing",1 - Not Similar At All,,
30,3CVDZS288H0GOM2BJKRHUALW0EFMFT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,384PI804XS1UBWYJQ19JSVTK10HS0X,A2PQV1A2D4CG52,Submitted,Wed Nov 27 09:43:12 PST 2019,Wed Nov 27 09:45:42 PST 2019,Sat Nov 30 09:45:42 PST 2019,,,,150,100% (246/246),100% (246/246),100% (246/246),that bu ll sh it . . . ma y be u just got some issues with a sian women . . .,you need to tell her how you feel and that you love her !,3,,
31,3CVDZS288H0GOM2BJKRHUALW0EFMFT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,39KFRKBFINVCAZ2BRS3J0ID3GOUOYY,A2JAK7A44RN2EM,Submitted,Wed Nov 27 09:44:28 PST 2019,Wed Nov 27 09:44:37 PST 2019,Sat Nov 30 09:44:37 PST 2019,,,,9,100% (2/2),100% (2/2),100% (2/2),that bu ll sh it . . . ma y be u just got some issues with a sian women . . .,you need to tell her how you feel and that you love her !,1 - Not Similar At All,,
32,3CVDZS288H0GOM2BJKRHUALW0EFMFT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3VJ40NV2QINGTD3HHMGKS1LO1MBTOD,AE7UECBR4D5E6,Submitted,Wed Nov 27 09:43:08 PST 2019,Wed Nov 27 09:43:27 PST 2019,Sat Nov 30 09:43:27 PST 2019,,,,19,100% (191/191),100% (191/191),100% (191/191),that bu ll sh it . . . ma y be u just got some issues with a sian women . . .,you need to tell her how you feel and that you love her !,3,,
33,30U1YOGZGAWMOX1KCBSDIJHHGQHDSL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,33JKGHPFYCUUYXDL7AFVRYQRH4AMNQ,AH7I3K3OJKA5L,Submitted,Wed Nov 27 09:42:47 PST 2019,Wed Nov 27 09:42:54 PST 2019,Sat Nov 30 09:42:54 PST 2019,,,,7,100% (1/1),100% (1/1),100% (1/1),carrie under wood - don ' t forget to remember me,"if u really have the urge , send one to him too .",1 - Not Similar At All,,
34,30U1YOGZGAWMOX1KCBSDIJHHGQHDSL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,39U1BHVTDLRR7OAVYOWS4YND6VCT3F,A296WX3QFEK7A0,Submitted,Wed Nov 27 09:39:01 PST 2019,Wed Nov 27 09:39:24 PST 2019,Sat Nov 30 09:39:24 PST 2019,,,,23,100% (38/38),100% (38/38),100% (38/38),carrie under wood - don ' t forget to remember me,"if u really have the urge , send one to him too .",2,,
35,30U1YOGZGAWMOX1KCBSDIJHHGQHDSL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3B4YI393V9WUC5IVZ3S321Z3WSZSSJ,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:41:08 PST 2019,Wed Nov 27 09:41:12 PST 2019,Sat Nov 30 09:41:12 PST 2019,,,,4,100% (224/224),100% (224/224),100% (224/224),carrie under wood - don ' t forget to remember me,"if u really have the urge , send one to him too .",4,,
36,3EAWOID6MTX8H5HUUU9NEZH5L520VK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,32VNZTT0A74Z95G7UDWGEOE1WAB4RY,A2SXXNUR56A96,Submitted,Wed Nov 27 09:38:04 PST 2019,Wed Nov 27 09:38:14 PST 2019,Sat Nov 30 09:38:14 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),"why do the women their have hair on their face s , y uck ! !",you go nna ask in a text ! ? that ' s just lame !,1 - Not Similar At All,,
37,3EAWOID6MTX8H5HUUU9NEZH5L520VK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,37KGEN7NJ3Q0MLMBF5KFCRPHMOJPPI,A3BCGN11HDM8QR,Submitted,Wed Nov 27 09:38:32 PST 2019,Wed Nov 27 09:38:44 PST 2019,Sat Nov 30 09:38:44 PST 2019,,,,12,100% (411/411),100% (411/411),100% (411/411),"why do the women their have hair on their face s , y uck ! !",you go nna ask in a text ! ? that ' s just lame !,4,,
38,3EAWOID6MTX8H5HUUU9NEZH5L520VK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3Y5140Z9DXG85ZZ72AUV3UO50AOIPZ,A2MV1325939NBM,Submitted,Wed Nov 27 09:38:33 PST 2019,Wed Nov 27 09:46:22 PST 2019,Sat Nov 30 09:46:22 PST 2019,,,,469,100% (121/121),100% (121/121),100% (121/121),"why do the women their have hair on their face s , y uck ! !",you go nna ask in a text ! ? that ' s just lame !,1 - Not Similar At All,,
39,3CKVGCS3PG5SPD0Q0Z4I3CXYM18S07,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3W2LOLRXLBFKN75AF5JWL53XTW5KR8,A2V7RTBYCIY1CC,Submitted,Wed Nov 27 09:43:54 PST 2019,Wed Nov 27 09:48:08 PST 2019,Sat Nov 30 09:48:08 PST 2019,,,,254,100% (2/2),100% (2/2),100% (2/2),"yeah , i used to listen to them all the time like n um years ago .",should i break up with him or not ?,2,,
40,3CKVGCS3PG5SPD0Q0Z4I3CXYM18S07,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851038;OriginalHitTemplateId:928390905;,14400,3X4JMASXCM9VUAHHFFNO26JKXCW0B5,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 09:43:29 PST 2019,Wed Nov 27 09:50:28 PST 2019,Sat Nov 30 09:50:28 PST 2019,,,,419,100% (130/130),100% (130/130),100% (130/130),"yeah , i used to listen to them all the time like n um years ago .",should i break up with him or not ?,3,,
