,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
11,302U8RURJZ1B2191V0BLPBDITYFNVK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3YHH42UU5BF77J3T6SCIG9FP97J0L3,A3706WK9TTQ0V7,Submitted,Wed Nov 27 09:56:10 PST 2019,Wed Nov 27 09:56:16 PST 2019,Sat Nov 30 09:56:16 PST 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),my best friend is more valuable than having money .,my best friend is worth more than money,5 - Highly Similar,,
12,304QEQWKZPKDRL8XTIN9J7NXPC70OK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3FTF2T8WLRI5E735A22DIVXYAIFW92,A28U1GCCY9R6O4,Submitted,Wed Nov 27 09:54:41 PST 2019,Wed Nov 27 09:54:48 PST 2019,Sat Nov 30 09:54:48 PST 2019,,,,7,100% (97/97),100% (97/97),100% (97/97),good luck . you will need a lot of money .,"better have lot ' s of money , good luck",5 - Highly Similar,,
13,304QEQWKZPKDRL8XTIN9J7NXPC70OK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3K772S5NP8B4CDZXNEWZ96OMMQHHEU,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:52:36 PST 2019,Wed Nov 27 09:55:34 PST 2019,Sat Nov 30 09:55:34 PST 2019,,,,178,100% (200/200),100% (200/200),100% (200/200),good luck . you will need a lot of money .,"better have lot ' s of money , good luck",5 - Highly Similar,,
14,304QEQWKZPKDRL8XTIN9J7NXPC70OK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3VSOLARPKB98N91H0IRBDYM1CPL939,A5R83F7ZE6LX8,Submitted,Wed Nov 27 09:55:09 PST 2019,Wed Nov 27 09:55:14 PST 2019,Sat Nov 30 09:55:14 PST 2019,,,,5,100% (4/4),100% (4/4),100% (4/4),good luck . you will need a lot of money .,"better have lot ' s of money , good luck",5 - Highly Similar,,
15,304QEQWKZPKDRL8XTIN9J7NXPC7O08,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3B837J3LDOWIBQIIKESYCRU7ARTSRA,A2U4H12NH6Z4QL,Submitted,Wed Nov 27 10:00:06 PST 2019,Wed Nov 27 10:00:26 PST 2019,Sat Nov 30 10:00:26 PST 2019,,,,20,0% (0/0),0% (0/0),0% (0/0),"hello girl , just be brave and do not worry .",hey girl just be brave dont worry about anything !!!,4,,
16,304QEQWKZPKDRL8XTIN9J7NXPC7O08,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3LKC68YZ3A38LU7BCRLVFLSN5H2OW9,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:55:10 PST 2019,Wed Nov 27 09:55:43 PST 2019,Sat Nov 30 09:55:43 PST 2019,,,,33,100% (75/75),100% (75/75),100% (75/75),"hello girl , just be brave and do not worry .",hey girl just be brave dont worry about anything !!!,3,,
17,304QEQWKZPKDRL8XTIN9J7NXPC7O08,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3RANCT1ZVFHBAWTXDM18RD7RD29UBD,A13STUE0VL42FA,Submitted,Wed Nov 27 09:57:29 PST 2019,Wed Nov 27 09:57:36 PST 2019,Sat Nov 30 09:57:36 PST 2019,,,,7,0% (0/0),0% (0/0),0% (0/0),"hello girl , just be brave and do not worry .",hey girl just be brave dont worry about anything !!!,3,,
18,306996CF6WKTFG46LWMNRS68N5UB1U,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,39L1G8WVWQRQY4YMW5CIYS4IEDX31U,A199N1JFVRLD4F,Submitted,Wed Nov 27 09:54:33 PST 2019,Wed Nov 27 09:54:48 PST 2019,Sat Nov 30 09:54:48 PST 2019,,,,15,100% (2/2),100% (2/2),100% (2/2),marriage can be very expensive .,marriage can cost a lot of money !!!!!,4,,
19,306996CF6WKTFG46LWMNRS68N5UB1U,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3BV8HQ2ZZW1LPBY4BQ39GW95SX36AN,A2486GT03G3RSQ,Submitted,Wed Nov 27 09:52:15 PST 2019,Wed Nov 27 09:52:42 PST 2019,Sat Nov 30 09:52:42 PST 2019,,,,27,100% (1/1),100% (1/1),100% (1/1),marriage can be very expensive .,marriage can cost a lot of money !!!!!,5 - Highly Similar,,
20,306996CF6WKTFG46LWMNRS68N5UB1U,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3PXX5PX6LXYRVNFZ7HKHRCVX6ZFBAG,AG7G6ZGG73JP7,Submitted,Wed Nov 27 09:53:34 PST 2019,Wed Nov 27 09:53:42 PST 2019,Sat Nov 30 09:53:42 PST 2019,,,,8,100% (28/28),100% (28/28),100% (28/28),marriage can be very expensive .,marriage can cost a lot of money !!!!!,5 - Highly Similar,,
21,306W7JMRYYYBQGORKHV262TG1B08BB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,386CSBG1OZMDCR5L0M0V6WOAWFPQ6E,A34M93NJC830DP,Submitted,Wed Nov 27 09:53:04 PST 2019,Wed Nov 27 09:56:49 PST 2019,Sat Nov 30 09:56:49 PST 2019,,,,225,100% (36/36),100% (36/36),100% (36/36),my favorite all time song is ' i wanna grow old with you ' .,my favourite song is ' i wanna grow old with you ' .,4,,
22,306W7JMRYYYBQGORKHV262TG1B08BB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3QUO65DNQUOVTQI6HR6UXX7QK1QOU9,A3SUMGGFWKMQ3D,Submitted,Wed Nov 27 09:54:01 PST 2019,Wed Nov 27 09:54:20 PST 2019,Sat Nov 30 09:54:20 PST 2019,,,,19,100% (53/53),100% (53/53),100% (53/53),my favorite all time song is ' i wanna grow old with you ' .,my favourite song is ' i wanna grow old with you ' .,5 - Highly Similar,,
23,306W7JMRYYYBQGORKHV262TG1B08BB,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3WMOAN2SRBXDOK7UL2GMEU948XSVNM,ACB2YU5F07TX0,Submitted,Wed Nov 27 09:51:44 PST 2019,Wed Nov 27 09:51:54 PST 2019,Sat Nov 30 09:51:54 PST 2019,,,,10,100% (39/39),100% (39/39),100% (39/39),my favorite all time song is ' i wanna grow old with you ' .,my favourite song is ' i wanna grow old with you ' .,4,,
24,306W7JMRYYYBQGORKHV262TG1B0B8E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3AMW0RGHOD20J0AYZQ7N82KMM9RPNV,A1LZXNOD36P7C4,Submitted,Wed Nov 27 09:51:48 PST 2019,Wed Nov 27 09:51:55 PST 2019,Sat Nov 30 09:51:55 PST 2019,,,,7,100% (91/91),100% (91/91),100% (91/91),"i am not a fan of country music , and i try not to listen to it .",there is no such thing because all country music is garbage and not worth listening to at all .,5 - Highly Similar,,
25,306W7JMRYYYBQGORKHV262TG1B0B8E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3IJXV6UZ1XJTHCFMF2YK8POK1SMIR1,A3JV3LY46QZJMB,Submitted,Wed Nov 27 09:52:11 PST 2019,Wed Nov 27 09:52:30 PST 2019,Sat Nov 30 09:52:30 PST 2019,,,,19,0% (0/0),0% (0/0),0% (0/0),"i am not a fan of country music , and i try not to listen to it .",there is no such thing because all country music is garbage and not worth listening to at all .,4,,
26,306W7JMRYYYBQGORKHV262TG1B0B8E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3VELCLL3GKJLEGEFG0DKZ1TFH201FX,A7FKSW0JXNHFC,Submitted,Wed Nov 27 09:51:51 PST 2019,Wed Nov 27 09:52:14 PST 2019,Sat Nov 30 09:52:14 PST 2019,,,,23,100% (2/2),100% (2/2),100% (2/2),"i am not a fan of country music , and i try not to listen to it .",there is no such thing because all country music is garbage and not worth listening to at all .,4,,
27,307FVKVSYRFN53YZVXT9KORFGZE47F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,30OG32W0SUBWM9L8QCRCEQLI83SNED,A14UJPO621M1X0,Submitted,Wed Nov 27 09:55:35 PST 2019,Wed Nov 27 09:55:44 PST 2019,Sat Nov 30 09:55:44 PST 2019,,,,9,100% (164/164),100% (164/164),100% (164/164),he has been trying to get me to date him again .,seeing he has been trying to get me to date him again ???,4,,
28,307FVKVSYRFN53YZVXT9KORFGZE47F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3LJ7UR74RHDEU7OF16FZ549RVEY4NO,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:55:08 PST 2019,Wed Nov 27 09:55:13 PST 2019,Sat Nov 30 09:55:13 PST 2019,,,,5,100% (408/408),100% (408/408),100% (408/408),he has been trying to get me to date him again .,seeing he has been trying to get me to date him again ???,4,,
29,307FVKVSYRFN53YZVXT9KORFGZE47F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3TYCR1GOTCJ4949JAMPAM8IBRE3LZH,A3SXLBX06D9FP9,Submitted,Wed Nov 27 09:57:58 PST 2019,Wed Nov 27 09:58:38 PST 2019,Sat Nov 30 09:58:38 PST 2019,,,,40,100% (57/57),100% (57/57),100% (57/57),he has been trying to get me to date him again .,seeing he has been trying to get me to date him again ???,4,,
30,307L9TDWJYSRQS7IBQ5F6GLZ2EM3N3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,37Z929RLG98VR5VAO3XTC6VPYCMSTJ,A28U1GCCY9R6O4,Submitted,Wed Nov 27 09:54:32 PST 2019,Wed Nov 27 09:54:40 PST 2019,Sat Nov 30 09:54:40 PST 2019,,,,8,100% (97/97),100% (97/97),100% (97/97),"if she does not , you may want to tell her .",you might want to tell her if she doesn ' t .,5 - Highly Similar,,
31,307L9TDWJYSRQS7IBQ5F6GLZ2EM3N3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3FFJ6VRIL1O5HIVNLPF5OTNXS3O0IO,A2D4L6P1TLC7YS,Submitted,Wed Nov 27 09:54:18 PST 2019,Wed Nov 27 09:54:45 PST 2019,Sat Nov 30 09:54:45 PST 2019,,,,27,0% (0/0),0% (0/0),0% (0/0),"if she does not , you may want to tell her .",you might want to tell her if she doesn ' t .,5 - Highly Similar,,
32,307L9TDWJYSRQS7IBQ5F6GLZ2EM3N3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3VHHR074H3HLPU3DRRXRVOPCHLO7L9,A2U4H12NH6Z4QL,Submitted,Wed Nov 27 09:54:31 PST 2019,Wed Nov 27 09:54:55 PST 2019,Sat Nov 30 09:54:55 PST 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),"if she does not , you may want to tell her .",you might want to tell her if she doesn ' t .,5 - Highly Similar,,
33,3087LXLJ6MGJL8V4UF4JWDEJXBG0FY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3IKZ72A5B4GOSNL4LNBIW86IK47NFV,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 09:55:36 PST 2019,Wed Nov 27 09:55:39 PST 2019,Sat Nov 30 09:55:39 PST 2019,,,,3,100% (7/7),100% (7/7),100% (7/7),the age of nu m is challenging for many .,being nu m is a hard time .,5 - Highly Similar,,
34,3087LXLJ6MGJL8V4UF4JWDEJXBG0FY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3P4RDNWND56CJOW97XPB6Y2TRCTJID,AFQIHS5XX58NR,Submitted,Wed Nov 27 09:53:50 PST 2019,Wed Nov 27 09:53:54 PST 2019,Sat Nov 30 09:53:54 PST 2019,,,,4,100% (236/236),100% (236/236),100% (236/236),the age of nu m is challenging for many .,being nu m is a hard time .,4,,
35,3087LXLJ6MGJL8V4UF4JWDEJXBG0FY,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3TPZPLC3M0CTFWHOH7N8ZOMGHT3P3K,A3UC4JITM1QD1M,Submitted,Wed Nov 27 09:55:15 PST 2019,Wed Nov 27 09:55:43 PST 2019,Sat Nov 30 09:55:43 PST 2019,,,,28,0% (0/0),0% (0/0),0% (0/0),the age of nu m is challenging for many .,being nu m is a hard time .,1 - Not Similar At All,,
36,308KJXFUJR6P5QBNH1612N5XX60AT7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3LRLIPTPEQ9SOQJTDUXAQFENTSNAKW,A1ZPN233J77HK7,Submitted,Wed Nov 27 09:52:04 PST 2019,Wed Nov 27 09:52:19 PST 2019,Sat Nov 30 09:52:19 PST 2019,,,,15,0% (0/0),0% (0/0),0% (0/0),i don ' t think i will ever be able to get over him .,i still love him and i don ' t know if i will ever get over him .,4,,
37,308KJXFUJR6P5QBNH1612N5XX60AT7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3UXUOQ9OKEX4TBC9U081MA91N9OA7T,A1TIO97G4K0ZFF,Submitted,Wed Nov 27 09:53:14 PST 2019,Wed Nov 27 09:53:23 PST 2019,Sat Nov 30 09:53:23 PST 2019,,,,9,100% (297/297),100% (297/297),100% (297/297),i don ' t think i will ever be able to get over him .,i still love him and i don ' t know if i will ever get over him .,3,,
38,308KJXFUJR6P5QBNH1612N5XX60AT7,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3ZSY5X72NXB3DYQPDXBPSMK6D1KOR1,A3TKUXUTDX6FBF,Submitted,Wed Nov 27 09:51:26 PST 2019,Wed Nov 27 09:51:46 PST 2019,Sat Nov 30 09:51:46 PST 2019,,,,20,100% (37/37),100% (37/37),100% (37/37),i don ' t think i will ever be able to get over him .,i still love him and i don ' t know if i will ever get over him .,1 - Not Similar At All,,
39,309D674SHZLD2JE41TB78OPZR2LBCK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,31UV0MXWNQC4CPHOIVLH5OJO9BZI5R,A1PEEFFG1YL103,Submitted,Wed Nov 27 09:55:27 PST 2019,Wed Nov 27 09:55:39 PST 2019,Sat Nov 30 09:55:39 PST 2019,,,,12,100% (6/6),100% (6/6),100% (6/6),""" ja co b ' s  ladder "" may be the name of the song .",ja co bs  ladder may be the name of the song,5 - Highly Similar,,
40,309D674SHZLD2JE41TB78OPZR2LBCK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3OUYGIZWR7YXY4IRYK5PXQO9EHIP0O,A3D6DQGF78M17W,Submitted,Wed Nov 27 09:54:05 PST 2019,Wed Nov 27 09:54:17 PST 2019,Sat Nov 30 09:54:17 PST 2019,,,,12,100% (33/33),100% (33/33),100% (33/33),""" ja co b ' s  ladder "" may be the name of the song .",ja co bs  ladder may be the name of the song,5 - Highly Similar,,
41,309D674SHZLD2JE41TB78OPZR2LBCK,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851041;OriginalHitTemplateId:928390905;,14400,3QL2OFSM96IHPB1UULLHO2LFNQDCN5,A3A64UUJXM4199,Submitted,Wed Nov 27 09:52:48 PST 2019,Wed Nov 27 09:53:01 PST 2019,Sat Nov 30 09:53:01 PST 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),""" ja co b ' s  ladder "" may be the name of the song .",ja co bs  ladder may be the name of the song,5 - Highly Similar,,
