,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
10,375VSR8FVW9DQJ63P4H5J1VOI64RZ6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3MAOD8E57QA5S9CPLHH42F6PO8VNXC,A848G3C44BRC4,Submitted,Wed Nov 27 09:44:10 PST 2019,Wed Nov 27 09:44:20 PST 2019,Sat Nov 30 09:44:20 PST 2019,,,,10,100% (27/27),100% (27/27),100% (27/27),said we could n't sit at the table if we were n't ordering dinner .,the trip is to die for,1 - Not Similar At All,,
11,375VSR8FVW9DQJ63P4H5J1VOI64RZ6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3NVC2EB65QZNOA9P8UJRCFFSLXC3YW,A2WYGPR0ECWJFZ,Submitted,Wed Nov 27 09:13:16 PST 2019,Wed Nov 27 09:13:38 PST 2019,Sat Nov 30 09:13:38 PST 2019,,,,22,100% (141/141),100% (141/141),100% (141/141),said we could n't sit at the table if we were n't ordering dinner .,the trip is to die for,1 - Not Similar At All,,
12,3O4VWC1GEW6V72GXWSDND94ITUC3JU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,35GCEFQ6I5ONT0JU4GLAQMOURRGZ3J,A1LZXNOD36P7C4,Submitted,Wed Nov 27 09:14:06 PST 2019,Wed Nov 27 09:14:13 PST 2019,Sat Nov 30 09:14:13 PST 2019,,,,7,100% (61/61),100% (61/61),100% (61/61),food was alright maybe we should have ordered off the mexican menu .,it was a terrible experience !,1 - Not Similar At All,,
13,3O4VWC1GEW6V72GXWSDND94ITUC3JU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3R6P78PK7KBS10MJT33CNSCMA0ZTG5,A2A1E85FL1JAB9,Submitted,Wed Nov 27 09:13:56 PST 2019,Wed Nov 27 09:14:03 PST 2019,Sat Nov 30 09:14:03 PST 2019,,,,7,100% (100/100),100% (100/100),100% (100/100),food was alright maybe we should have ordered off the mexican menu .,it was a terrible experience !,1 - Not Similar At All,,
14,3O4VWC1GEW6V72GXWSDND94ITUC3JU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3R9WASFE2ZGI9CZNOBMCRVDRUHLFZ8,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:13:40 PST 2019,Wed Nov 27 09:13:50 PST 2019,Sat Nov 30 09:13:50 PST 2019,,,,10,100% (345/345),100% (345/345),100% (345/345),food was alright maybe we should have ordered off the mexican menu .,it was a terrible experience !,1 - Not Similar At All,,
15,31JUPBOORN4N3PA3BUKWK5PLD598LT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,31QTRG6Q2TDUVZEC6SGYPIITQT6YP5,A139DFNZS0I9RB,Submitted,Wed Nov 27 09:17:45 PST 2019,Wed Nov 27 09:17:58 PST 2019,Sat Nov 30 09:17:58 PST 2019,,,,13,100% (37/37),100% (37/37),100% (37/37),okay prices and great tastings at least once a month .,worst experience with a restaurant i 've had,1 - Not Similar At All,,
16,31JUPBOORN4N3PA3BUKWK5PLD598LT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,37ZHEEHM6WM49QDOLLTRZ2VVHY7733,AURAZWWGQBQKW,Submitted,Wed Nov 27 09:18:58 PST 2019,Wed Nov 27 09:22:23 PST 2019,Sat Nov 30 09:22:23 PST 2019,,,,205,100% (6/6),100% (6/6),100% (6/6),okay prices and great tastings at least once a month .,worst experience with a restaurant i 've had,1 - Not Similar At All,,
17,31JUPBOORN4N3PA3BUKWK5PLD598LT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3C2NJ6JBKAH4RT9SXSWBCPCTBZB2NX,A2N887KY7OGA4C,Submitted,Wed Nov 27 09:17:07 PST 2019,Wed Nov 27 09:17:25 PST 2019,Sat Nov 30 09:17:25 PST 2019,,,,18,100% (21/21),100% (21/21),100% (21/21),okay prices and great tastings at least once a month .,worst experience with a restaurant i 've had,1 - Not Similar At All,,
18,3VJ4PFXFJ37453QCH6WB7JRZGK1UAC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,36H9ULYP62US9XUJ6PJQ31P1BJ9FJO,A3A951IGZTR0UJ,Submitted,Wed Nov 27 09:15:00 PST 2019,Wed Nov 27 09:15:10 PST 2019,Sat Nov 30 09:15:10 PST 2019,,,,10,0% (0/0),0% (0/0),0% (0/0),maria the manager is a horrible person .,one of several saving graces was the black beans,1 - Not Similar At All,,
19,3VJ4PFXFJ37453QCH6WB7JRZGK1UAC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3I02618YA06DEQU7WRJ9MXCGU5TUP1,A926VCMV1J536,Submitted,Wed Nov 27 09:14:29 PST 2019,Wed Nov 27 09:14:37 PST 2019,Sat Nov 30 09:14:37 PST 2019,,,,8,100% (21/21),100% (21/21),100% (21/21),maria the manager is a horrible person .,one of several saving graces was the black beans,4,,
20,3VJ4PFXFJ37453QCH6WB7JRZGK1UAC,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3OXV7EAXLEQL5QZJ2BOZTOVZMNL631,A2HITRHQ441VHA,Submitted,Wed Nov 27 09:16:06 PST 2019,Wed Nov 27 09:20:36 PST 2019,Sat Nov 30 09:20:36 PST 2019,,,,270,100% (141/141),100% (141/141),100% (141/141),maria the manager is a horrible person .,one of several saving graces was the black beans,1 - Not Similar At All,,
21,37SOB9Z0SSX12S4XZDP0TOHAXJH3LW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3C44YUNSI1PRXOJLAWTKCX8S85YDPA,A24A03BCD4TKWL,Submitted,Wed Nov 27 09:13:36 PST 2019,Wed Nov 27 09:13:58 PST 2019,Sat Nov 30 09:13:58 PST 2019,,,,22,0% (0/0),0% (0/0),0% (0/0),but let this story begin at noon today .,incredible and amazing specials are available,1 - Not Similar At All,,
22,37SOB9Z0SSX12S4XZDP0TOHAXJH3LW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3DQQ64TANGLQ6UJCRRYA4LXDFL4WP2,A14KIIR8FGYCHO,Submitted,Wed Nov 27 09:14:08 PST 2019,Wed Nov 27 09:16:52 PST 2019,Sat Nov 30 09:16:52 PST 2019,,,,164,100% (30/30),100% (30/30),100% (30/30),but let this story begin at noon today .,incredible and amazing specials are available,5 - Highly Similar,,
23,37SOB9Z0SSX12S4XZDP0TOHAXJH3LW,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3OB0CAO74HP2IIGONF8TG9G242VYHZ,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 09:16:37 PST 2019,Wed Nov 27 09:26:31 PST 2019,Sat Nov 30 09:26:31 PST 2019,,,,594,100% (90/90),100% (90/90),100% (90/90),but let this story begin at noon today .,incredible and amazing specials are available,2,,
24,3L2OEKSTW9A73OH2U99MEDRHMKD8YL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,37ZHEEHM6WM49QDOLLTRZ2VVHZ9737,AO2WNSGOXAX52,Submitted,Wed Nov 27 10:16:24 PST 2019,Wed Nov 27 10:17:48 PST 2019,Sat Nov 30 10:17:48 PST 2019,,,,84,100% (84/84),100% (84/84),100% (84/84),the food is worse than you find in the freezer section at walmart .,the service was quick and responsive,1 - Not Similar At All,,
25,3L2OEKSTW9A73OH2U99MEDRHMKD8YL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3GD6L00D3SXRKQ6W2NHXURDOE33M1G,ATDX69AZL4Y49,Submitted,Wed Nov 27 09:40:10 PST 2019,Wed Nov 27 09:40:20 PST 2019,Sat Nov 30 09:40:20 PST 2019,,,,10,100% (43/43),100% (43/43),100% (43/43),the food is worse than you find in the freezer section at walmart .,the service was quick and responsive,4,,
26,3L2OEKSTW9A73OH2U99MEDRHMKD8YL,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3X4MXAO0BGOBI7ZR4J2Z9GXSG3WWRY,A14CLZWROI8UCS,Submitted,Wed Nov 27 09:19:44 PST 2019,Wed Nov 27 09:19:54 PST 2019,Sat Nov 30 09:19:54 PST 2019,,,,10,100% (110/110),100% (110/110),100% (110/110),the food is worse than you find in the freezer section at walmart .,the service was quick and responsive,1 - Not Similar At All,,
27,38B7Q9C28G55Y9Q6TIK8VI2Z7G2698,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,31HQ4X3T3SA78SN5FUV2QFL84Y6SLK,AG7G6ZGG73JP7,Submitted,Wed Nov 27 09:12:58 PST 2019,Wed Nov 27 09:13:07 PST 2019,Sat Nov 30 09:13:07 PST 2019,,,,9,100% (9/9),100% (9/9),100% (9/9),every person enjoyed themselves and there was nothing but praise from our entire group .,the pizza was not good,1 - Not Similar At All,,
28,38B7Q9C28G55Y9Q6TIK8VI2Z7G2698,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3H8DHMCCW9BQMXM5X4OCGGMTEVRKDF,A1BDH3O29OKARK,Submitted,Wed Nov 27 09:12:40 PST 2019,Wed Nov 27 09:12:49 PST 2019,Sat Nov 30 09:12:49 PST 2019,,,,9,100% (10/10),100% (10/10),100% (10/10),every person enjoyed themselves and there was nothing but praise from our entire group .,the pizza was not good,5 - Highly Similar,,
29,38B7Q9C28G55Y9Q6TIK8VI2Z7G2698,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3JMSRU9HQIU9UEUHS3D3O7FVU50VE6,A14CLZWROI8UCS,Submitted,Wed Nov 27 09:14:58 PST 2019,Wed Nov 27 09:15:15 PST 2019,Sat Nov 30 09:15:15 PST 2019,,,,17,100% (110/110),100% (110/110),100% (110/110),every person enjoyed themselves and there was nothing but praise from our entire group .,the pizza was not good,1 - Not Similar At All,,
30,3CKVGCS3PG5SPD0Q0Z4I3CXYM14S03,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,35H6S234SA0OJ5MNGUCS8LTJ0JA65P,AJ32V2I6J9PET,Submitted,Wed Nov 27 09:13:33 PST 2019,Wed Nov 27 10:46:29 PST 2019,Sat Nov 30 10:46:29 PST 2019,,,,5576,0% (0/0),0% (0/0),0% (0/0),great selection of salads and pasta items in the deli .,hate my cut and color and sage is awful !,2,,
31,3CKVGCS3PG5SPD0Q0Z4I3CXYM14S03,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,37Z929RLG98VR5VAO3XTC6VPYBTTSP,A12BPQY35PARUO,Submitted,Wed Nov 27 09:14:07 PST 2019,Wed Nov 27 09:14:16 PST 2019,Sat Nov 30 09:14:16 PST 2019,,,,9,100% (75/75),100% (75/75),100% (75/75),great selection of salads and pasta items in the deli .,hate my cut and color and sage is awful !,1 - Not Similar At All,,
32,3CKVGCS3PG5SPD0Q0Z4I3CXYM14S03,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3OHYZ19UGC5BEH48BMP3XWVWDX5OA2,ASY5AZCZEM04L,Submitted,Wed Nov 27 09:13:54 PST 2019,Wed Nov 27 09:14:00 PST 2019,Sat Nov 30 09:14:00 PST 2019,,,,6,100% (14/14),100% (14/14),100% (14/14),great selection of salads and pasta items in the deli .,hate my cut and color and sage is awful !,1 - Not Similar At All,,
33,3X55NP42EOGRTDJVR5I7A5QU2THP3F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,337RC3OW052N0K499P07125F322VLU,A3JOZ9UZGSKSNK,Submitted,Wed Nov 27 09:16:31 PST 2019,Wed Nov 27 09:16:36 PST 2019,Sat Nov 30 09:16:36 PST 2019,,,,5,100% (5/5),100% (5/5),100% (5/5),i highly recommend this shop .,the place was not inviting and staff seemed aloof,2,,
34,3X55NP42EOGRTDJVR5I7A5QU2THP3F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3LQ8PUHQFLSGSI1JJXMQULMEEJWIHC,A2B6IFOZY2D4A4,Submitted,Wed Nov 27 09:13:34 PST 2019,Wed Nov 27 09:13:40 PST 2019,Sat Nov 30 09:13:40 PST 2019,,,,6,100% (345/345),100% (345/345),100% (345/345),i highly recommend this shop .,the place was not inviting and staff seemed aloof,1 - Not Similar At All,,
35,3X55NP42EOGRTDJVR5I7A5QU2THP3F,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3U5JL4WY5K9J612J3C28360PXRGX47,A28V6LPUTG5WR1,Submitted,Wed Nov 27 09:17:08 PST 2019,Wed Nov 27 09:17:35 PST 2019,Sat Nov 30 09:17:35 PST 2019,,,,27,100% (10/10),100% (10/10),100% (10/10),i highly recommend this shop .,the place was not inviting and staff seemed aloof,1 - Not Similar At All,,
36,3BC9H1KCYUCITPDKSCPSSTU34RFYWP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3A1PQ49WVHH5SC5LBQ1K2M5SXHKH1I,A14CLZWROI8UCS,Submitted,Wed Nov 27 09:12:35 PST 2019,Wed Nov 27 09:12:54 PST 2019,Sat Nov 30 09:12:54 PST 2019,,,,19,100% (110/110),100% (110/110),100% (110/110),i like this place so much i have actually inquired about purchasing a franchise .,they do n't have many choices for us sushi lovers .,1 - Not Similar At All,,
37,3BC9H1KCYUCITPDKSCPSSTU34RFYWP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3BWI6RSP7G97JOTLA5ANITZS8NSE7W,A3IDU0PGLK1H1F,Submitted,Wed Nov 27 09:12:37 PST 2019,Wed Nov 27 09:12:49 PST 2019,Sat Nov 30 09:12:49 PST 2019,,,,12,100% (65/65),100% (65/65),100% (65/65),i like this place so much i have actually inquired about purchasing a franchise .,they do n't have many choices for us sushi lovers .,2,,
38,3BC9H1KCYUCITPDKSCPSSTU34RFYWP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3STRJBFXOWRX3MI2JUORLK4FHHGKTZ,A1E5SYFT1FA3J7,Submitted,Wed Nov 27 09:13:26 PST 2019,Wed Nov 27 09:13:53 PST 2019,Sat Nov 30 09:13:53 PST 2019,,,,27,100% (35/35),100% (35/35),100% (35/35),i like this place so much i have actually inquired about purchasing a franchise .,they do n't have many choices for us sushi lovers .,1 - Not Similar At All,,
39,3OJX0UFJ0Z7Q0KG7P0IBBOGFA2JU9X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3BWI6RSP7G97JOTLA5ANITZS8NUE7Y,A1E6XN5C8S0X7W,Submitted,Wed Nov 27 09:15:10 PST 2019,Wed Nov 27 09:15:22 PST 2019,Sat Nov 30 09:15:22 PST 2019,,,,12,100% (127/127),100% (127/127),100% (127/127),it 's good solid food .,"i left full and satisfied , will visit again .",3,,
40,3OJX0UFJ0Z7Q0KG7P0IBBOGFA2JU9X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3OLQQLKKNSP03JUNBEZKLJ41ZITEJ4,A1WPM0D7KN3N50,Submitted,Wed Nov 27 09:13:45 PST 2019,Wed Nov 27 09:14:16 PST 2019,Sat Nov 30 09:14:16 PST 2019,,,,31,100% (112/112),100% (112/112),100% (112/112),it 's good solid food .,"i left full and satisfied , will visit again .",2,,
41,3OJX0UFJ0Z7Q0KG7P0IBBOGFA2JU9X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851032;OriginalHitTemplateId:928390905;,14400,3X4JMASXCM9VUAHHFFNO26JKXCB0BK,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:14:35 PST 2019,Wed Nov 27 09:14:39 PST 2019,Sat Nov 30 09:14:39 PST 2019,,,,4,100% (321/321),100% (321/321),100% (321/321),it 's good solid food .,"i left full and satisfied , will visit again .",3,,
