,HITId,HITTypeId,Title,Description,Keywords,RequesterAnnotation,AssignmentDurationInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text1,Input.text2,Answer.semantic-similarity.label,Approve,Reject
10,3GVPRXWRPHUHDAXEGMVDEP1YLHD7IV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,39PAAFCODM0BJXCEIY2YNTFWXFCTVJ,A2A1E85FL1JAB9,Submitted,Wed Nov 27 09:48:39 PST 2019,Wed Nov 27 09:48:44 PST 2019,Sat Nov 30 09:48:44 PST 2019,,,,5,100% (258/258),100% (258/258),100% (258/258),i don ' t think there is any .,just normal step s and work your way back up slowly .,1 - Not Similar At All,,
11,3GVPRXWRPHUHDAXEGMVDEP1YLHD7IV,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3EJPLAJKEMGMQJ6CNIJ8XP0E1I5Z6C,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 09:46:27 PST 2019,Wed Nov 27 09:52:28 PST 2019,Sat Nov 30 09:52:28 PST 2019,,,,361,100% (212/212),100% (212/212),100% (212/212),i don ' t think there is any .,just normal step s and work your way back up slowly .,2,,
12,3J6BHNX0U9SXMQFPWWXEN221D07KNU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3LRLIPTPEQ9SOQJTDUXAQFENTSJKA2,A2RHXND42JWM92,Submitted,Wed Nov 27 09:47:35 PST 2019,Wed Nov 27 09:47:46 PST 2019,Sat Nov 30 09:47:46 PST 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),would you not know if you were that obsessed ?,im nu m years old but i will soon be nu m  . i have been in a relationship for nu m years .,1 - Not Similar At All,,
13,3J6BHNX0U9SXMQFPWWXEN221D07KNU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3RWE2M8QWHAXVJ6EI5SXT1JEE1B0NV,A3D6DQGF78M17W,Submitted,Wed Nov 27 09:44:53 PST 2019,Wed Nov 27 09:45:16 PST 2019,Sat Nov 30 09:45:16 PST 2019,,,,23,100% (124/124),100% (124/124),100% (124/124),would you not know if you were that obsessed ?,im nu m years old but i will soon be nu m  . i have been in a relationship for nu m years .,1 - Not Similar At All,,
14,3J6BHNX0U9SXMQFPWWXEN221D07KNU,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3Z7VU45IPYHRJX5FHC7R2T9XT7PZ1E,A14KIIR8FGYCHO,Submitted,Wed Nov 27 09:46:05 PST 2019,Wed Nov 27 09:48:59 PST 2019,Sat Nov 30 09:48:59 PST 2019,,,,174,100% (220/220),100% (220/220),100% (220/220),would you not know if you were that obsessed ?,im nu m years old but i will soon be nu m  . i have been in a relationship for nu m years .,5 - Highly Similar,,
15,3TRB893CSJA3HJRJQYVATDOI64L7G3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,32RIADZISS4BAKGK92WL4YJXICZ4SR,AKPREVCOLFOBY,Submitted,Wed Nov 27 09:44:52 PST 2019,Wed Nov 27 09:45:22 PST 2019,Sat Nov 30 09:45:22 PST 2019,,,,30,100% (12/12),100% (12/12),100% (12/12),great question of the type i enjoy .,"he say i showed him nu m f ing ure s telling him abt god the father , son and holy spirit .",1 - Not Similar At All,,
16,3TRB893CSJA3HJRJQYVATDOI64L7G3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3TPZPLC3M0CTFWHOH7N8ZOMGHSVP3A,A702ADPGVW46V,Submitted,Wed Nov 27 09:44:32 PST 2019,Wed Nov 27 09:44:39 PST 2019,Sat Nov 30 09:44:39 PST 2019,,,,7,100% (59/59),100% (59/59),100% (59/59),great question of the type i enjoy .,"he say i showed him nu m f ing ure s telling him abt god the father , son and holy spirit .",2,,
17,3TRB893CSJA3HJRJQYVATDOI64L7G3,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3X65QVEQI0NR1BY9I852BAHQIV8CLY,A258OCH27S72CF,Submitted,Wed Nov 27 09:44:59 PST 2019,Wed Nov 27 09:45:18 PST 2019,Sat Nov 30 09:45:18 PST 2019,,,,19,100% (1/1),100% (1/1),100% (1/1),great question of the type i enjoy .,"he say i showed him nu m f ing ure s telling him abt god the father , son and holy spirit .",1 - Not Similar At All,,
18,391FPZIE4CMJFQYQNC63O5E3TFWHUF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,358UUM7WRZ3WSSYQWBUNH0YBNC67RQ,A2F6ZON8X5EAGL,Submitted,Wed Nov 27 09:45:07 PST 2019,Wed Nov 27 09:45:19 PST 2019,Sat Nov 30 09:45:19 PST 2019,,,,12,100% (11/11),100% (11/11),100% (11/11),they killed g b ush and b in la den in the same day !,i like the red dress too .,2,,
19,391FPZIE4CMJFQYQNC63O5E3TFWHUF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,37Q970SNZE8UILJ1MKDJ60CU6SOS11,A2GZNOA5CIVKUB,Submitted,Wed Nov 27 09:44:41 PST 2019,Wed Nov 27 09:44:45 PST 2019,Sat Nov 30 09:44:45 PST 2019,,,,4,100% (131/131),100% (131/131),100% (131/131),they killed g b ush and b in la den in the same day !,i like the red dress too .,2,,
20,391FPZIE4CMJFQYQNC63O5E3TFWHUF,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3PXX5PX6LXYRVNFZ7HKHRCVX6Y9AB7,A1U9XC376J6ZQ2,Submitted,Wed Nov 27 09:45:03 PST 2019,Wed Nov 27 09:45:17 PST 2019,Sat Nov 30 09:45:17 PST 2019,,,,14,100% (145/145),100% (145/145),100% (145/145),they killed g b ush and b in la den in the same day !,i like the red dress too .,5 - Highly Similar,,
21,30ZKOOGW2W6OW6ZEFIMRWHM25N8A1X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,386PBUZZXFXE9P4FS0MOYEUL8FHLJL,A1PEEFFG1YL103,Submitted,Wed Nov 27 09:45:23 PST 2019,Wed Nov 27 09:47:12 PST 2019,Sat Nov 30 09:47:12 PST 2019,,,,109,100% (67/67),100% (67/67),100% (67/67),"for whom are you searching , where does he live and why are you looking for him ?","i ' m married now with no bad feelings , and it is good stuff .......",1 - Not Similar At All,,
22,30ZKOOGW2W6OW6ZEFIMRWHM25N8A1X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3A4TN5196KIPFFFJRNQ4JIOJ1EYHCV,A1SK0GV4SSOH1A,Submitted,Wed Nov 27 09:44:33 PST 2019,Wed Nov 27 09:44:38 PST 2019,Sat Nov 30 09:44:38 PST 2019,,,,5,100% (528/528),100% (528/528),100% (528/528),"for whom are you searching , where does he live and why are you looking for him ?","i ' m married now with no bad feelings , and it is good stuff .......",4,,
23,30ZKOOGW2W6OW6ZEFIMRWHM25N8A1X,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3QY5DC2MXRK1ND5DION4A3YCSZTFU6,A2A4Q3XU50SBE2,Submitted,Wed Nov 27 09:45:16 PST 2019,Wed Nov 27 09:45:26 PST 2019,Sat Nov 30 09:45:26 PST 2019,,,,10,100% (37/37),100% (37/37),100% (37/37),"for whom are you searching , where does he live and why are you looking for him ?","i ' m married now with no bad feelings , and it is good stuff .......",1 - Not Similar At All,,
24,3IKDQS3DQE0NPRSA733OUBTCMS4CIT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3E7TUJ2EGCM6513ET7XNQ78D314D93,AWJ0LF6A0LXJN,Submitted,Wed Nov 27 09:46:27 PST 2019,Wed Nov 27 09:46:34 PST 2019,Sat Nov 30 09:46:34 PST 2019,,,,7,100% (389/389),100% (389/389),100% (389/389),the answer is that she believe s you to have taken her place .,frank ie j its on his album the one i posted the link nu m u lyrics . as tra we b . com ... the best !,4,,
25,3IKDQS3DQE0NPRSA733OUBTCMS4CIT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3EF8EXOTT1V1JI0BZQ45EZL7A9CJ1D,A3V8FN8YW3YHAV,Submitted,Wed Nov 27 09:45:30 PST 2019,Wed Nov 27 09:45:35 PST 2019,Sat Nov 30 09:45:35 PST 2019,,,,5,100% (292/292),100% (292/292),100% (292/292),the answer is that she believe s you to have taken her place .,frank ie j its on his album the one i posted the link nu m u lyrics . as tra we b . com ... the best !,1 - Not Similar At All,,
26,3IKDQS3DQE0NPRSA733OUBTCMS4CIT,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3QECW5O0KH1UL3XZC7KLJVLXKR8T5A,A1WPM0D7KN3N50,Submitted,Wed Nov 27 09:45:30 PST 2019,Wed Nov 27 09:45:38 PST 2019,Sat Nov 30 09:45:38 PST 2019,,,,8,100% (229/229),100% (229/229),100% (229/229),the answer is that she believe s you to have taken her place .,frank ie j its on his album the one i posted the link nu m u lyrics . as tra we b . com ... the best !,2,,
27,3UEDKCTP9VQ8J5N2GPGPR5GBDL27K6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,31QNSG6A5RTQANJUX2ONQJ36XKI87F,A3FPQGM967TJER,Submitted,Wed Nov 27 09:45:18 PST 2019,Wed Nov 27 09:45:28 PST 2019,Sat Nov 30 09:45:28 PST 2019,,,,10,100% (44/44),100% (44/44),100% (44/44),"to a festival , out for lunch , to have a coffee break , or for a movie if you are brave enough .",no do not call his but t . if he still had feelings for you then he would be call in you !,1 - Not Similar At All,,
28,3UEDKCTP9VQ8J5N2GPGPR5GBDL27K6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3UNH76FOCS5OAWHZECO68EOYLOGMYI,A2JUO3H5VTEEM1,Submitted,Wed Nov 27 09:45:53 PST 2019,Wed Nov 27 09:45:58 PST 2019,Sat Nov 30 09:45:58 PST 2019,,,,5,100% (646/646),100% (646/646),100% (646/646),"to a festival , out for lunch , to have a coffee break , or for a movie if you are brave enough .",no do not call his but t . if he still had feelings for you then he would be call in you !,3,,
29,3UEDKCTP9VQ8J5N2GPGPR5GBDL27K6,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3ZSANO2JCF7L80D9TJS4V2GO72BFST,A14CLZWROI8UCS,Submitted,Wed Nov 27 09:49:17 PST 2019,Wed Nov 27 09:49:29 PST 2019,Sat Nov 30 09:49:29 PST 2019,,,,12,100% (269/269),100% (269/269),100% (269/269),"to a festival , out for lunch , to have a coffee break , or for a movie if you are brave enough .",no do not call his but t . if he still had feelings for you then he would be call in you !,1 - Not Similar At All,,
30,36818Z1KV3DK69DT2M0AKA1Z37MA3P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3E337GFOL98U6NHZW7H0ET6ULI0NGL,AH7I3K3OJKA5L,Submitted,Wed Nov 27 09:45:18 PST 2019,Wed Nov 27 09:45:24 PST 2019,Sat Nov 30 09:45:24 PST 2019,,,,6,100% (19/19),100% (19/19),100% (19/19),they act kind of shy but they are not really .,u dont have love without a lover !,1 - Not Similar At All,,
31,36818Z1KV3DK69DT2M0AKA1Z37MA3P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3NAPMVF0ZWFFO8H5HLFMGSQ3BKR277,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 09:46:15 PST 2019,Wed Nov 27 09:52:20 PST 2019,Sat Nov 30 09:52:20 PST 2019,,,,365,100% (212/212),100% (212/212),100% (212/212),they act kind of shy but they are not really .,u dont have love without a lover !,2,,
32,36818Z1KV3DK69DT2M0AKA1Z37MA3P,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3STRJBFXOWRX3MI2JUORLK4FHH2TKU,A7FKSW0JXNHFC,Submitted,Wed Nov 27 09:44:26 PST 2019,Wed Nov 27 09:44:37 PST 2019,Sat Nov 30 09:44:37 PST 2019,,,,11,100% (22/22),100% (22/22),100% (22/22),they act kind of shy but they are not really .,u dont have love without a lover !,1 - Not Similar At All,,
33,3HFWPF5AK9JO65ZNJMM15AV5PDTS33,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,38F71OA9GTWIA5049MWIJTHIFF5FMX,A2G44A4ZPWRPXU,Submitted,Wed Nov 27 13:50:24 PST 2019,Wed Nov 27 13:50:55 PST 2019,Sat Nov 30 13:50:55 PST 2019,,,,31,100% (119/119),100% (119/119),100% (119/119),i do not know if you are typing .,i just knew big da ve would know this one !!,1 - Not Similar At All,,
34,3HFWPF5AK9JO65ZNJMM15AV5PDTS33,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3FQ5JJ512LOZ89DIMY2FCLYNSZJKNN,A3746TDKYH8SJ9,Submitted,Wed Nov 27 09:49:01 PST 2019,Wed Nov 27 09:49:09 PST 2019,Sat Nov 30 09:49:09 PST 2019,,,,8,100% (337/337),100% (337/337),100% (337/337),i do not know if you are typing .,i just knew big da ve would know this one !!,2,,
35,3HFWPF5AK9JO65ZNJMM15AV5PDTS33,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3TR2532VIPUWQ4185WGM9VCOIKW6J2,A14UJPO621M1X0,Submitted,Wed Nov 27 09:50:38 PST 2019,Wed Nov 27 09:50:43 PST 2019,Sat Nov 30 09:50:43 PST 2019,,,,5,100% (302/302),100% (302/302),100% (302/302),i do not know if you are typing .,i just knew big da ve would know this one !!,1 - Not Similar At All,,
36,3L84EBDQ372WEKUMZJ5YVALXJ52KKP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,38F5OAUN5NCJ3YKN06IT3WW503AH75,A13XLIF77WB05P,Submitted,Wed Nov 27 09:48:25 PST 2019,Wed Nov 27 09:48:28 PST 2019,Sat Nov 30 09:48:28 PST 2019,,,,3,100% (27/27),100% (27/27),100% (27/27),stay until you know it is over and when you leave you should not go back .,im no y a low ed nu m go out until next year so there u go .,3,,
37,3L84EBDQ372WEKUMZJ5YVALXJ52KKP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3CP1TO84PT10143MTS0PI8C7KEX25T,AENJ7GDYBENYX,Submitted,Wed Nov 27 09:47:29 PST 2019,Wed Nov 27 09:49:07 PST 2019,Sat Nov 30 09:49:07 PST 2019,,,,98,100% (12/12),100% (12/12),100% (12/12),stay until you know it is over and when you leave you should not go back .,im no y a low ed nu m go out until next year so there u go .,1 - Not Similar At All,,
38,3L84EBDQ372WEKUMZJ5YVALXJ52KKP,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3TS1AR6UQQEZP2TH5GUT0BKSKOVF73,A3OHBQIGR1QMK9,Submitted,Wed Nov 27 09:45:02 PST 2019,Wed Nov 27 09:47:42 PST 2019,Sat Nov 30 09:47:42 PST 2019,,,,160,100% (121/121),100% (121/121),100% (121/121),stay until you know it is over and when you leave you should not go back .,im no y a low ed nu m go out until next year so there u go .,2,,
39,3MJ9GGZYO36VLRHAYMM510W7XTMA2E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3LRLIPTPEQ9SOQJTDUXAQFENTSIAKR,A2XC3AM9UZO3EK,Submitted,Wed Nov 27 09:45:07 PST 2019,Wed Nov 27 09:51:14 PST 2019,Sat Nov 30 09:51:14 PST 2019,,,,367,100% (212/212),100% (212/212),100% (212/212),share your faith with others without caring what they think about you .,source - i needed an f cc class c license to be a dj on an f m station .,4,,
40,3MJ9GGZYO36VLRHAYMM510W7XTMA2E,3TZJMY6N8MTM6A01KQ0QESH9DVHG7U,How similar is the meaning of these two pieces of text?,How similar is the meaning of these two pieces of text?,"meaning, semantic, similarity, text",BatchId:3851040;OriginalHitTemplateId:928390905;,14400,3OS4RQUCR9FMREW7IX695D6O3EMFBP,A1PR75OOJOLBA2,Submitted,Wed Nov 27 09:45:06 PST 2019,Wed Nov 27 09:45:12 PST 2019,Sat Nov 30 09:45:12 PST 2019,,,,6,100% (704/704),100% (704/704),100% (704/704),share your faith with others without caring what they think about you .,source - i needed an f cc class c license to be a dj on an f m station .,3,,
